WBgeneID,wormbase_gseq,wikigene_name,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine
WBGene00001527,F37B12.2,gcs-1,11.9363388392733,12.3560540425683,11.0481480788931,12.8748737254276,11.2935365379918,12.079705958923,11.0864254084523,12.6190040746245,10.93379775956,12.1857788671822,10.8532031474387,12.4729717113891
WBGene00001564,C05E4.9,icl-1,13.8209066995147,14.4159917216765,15.1944979126379,13.7870388603294,13.8884570102561,14.1720863584327,15.4941247645328,13.8718228430294,12.5973197066821,13.5323289507264,15.309433066893,14.0059431277155
WBGene00001566,C28C12.9,acdh-13,9.81290770895129,9.86907104665387,10.046487978924,9.14493788866705,9.92669018400315,9.54638839305431,9.92134414024058,9.02581457458001,9.73559476625487,9.36756158251161,10.2413548526751,9.23159073533808
WBGene00001577,T12A7.1,gem-4,5.89993931814192,7.72743461622716,6.6045014041938,8.01801415092485,6.49131967359625,8.62425278227043,6.80826717933571,8.97718710987375,5.84456340213829,8.80534699672892,5.08760287892157,8.37264732140705
WBGene00001602,C45B2.5,gln-1,8.95898106974331,7.79375009484965,8.54334848497834,8.12407977365756,8.9791002379194,7.64203867778249,8.64189307659309,7.62991110990218,8.33092651240194,7.40896131885789,8.61272813953633,8.1205246974732
WBGene00001604,Y105C5B.28,gln-3,12.8147624122829,12.4143854564813,13.4128467421531,11.9608080742666,12.6030152519878,11.7625819260655,13.6037227190021,11.7102538929132,11.9313371575051,12.4516018229724,14.0675919291916,12.781213654276
WBGene00001623,Y53C12A.2,glt-5,5.56021300691635,4.79064470753553,5.69588451702805,5.4124061963964,5.5745187945865,4.94542856062374,5.27130806886871,5.23359360803501,6.12810655238195,4.64034893869747,5.09764457740985,5.25975871107958
WBGene00001684,K10B3.8,gpd-2,12.4437342320318,11.8915788826878,12.9578877047927,11.8763704885527,12.1829157034057,11.7268792778357,12.8232940899988,11.7796573632768,12.136009650283,11.9702059167485,13.0546539054871,12.0054990050598
WBGene00001749,R107.7,gst-1,12.8200891571912,12.8417959302175,11.7602424373513,13.2822970467637,12.4640407601081,12.211005355798,11.6574192395566,12.8509184548987,11.6317448840192,12.9022297332356,11.5533503636772,12.9749727689259
WBGene00001753,R03D7.6,gst-5,11.2692438777511,13.0077616217945,11.6621707892864,13.3442100147664,11.0934864030336,13.2544699635808,11.2200396130556,12.6574203018391,10.4387607180428,13.186320414569,11.5369392620987,12.9217357869864
WBGene00001755,F11G11.2,gst-7,12.8547239029846,13.5152043295101,11.7549836391894,14.1102991325016,12.1331861712616,13.4805958403914,11.1630054471387,13.4995392200955,11.3516253101651,13.4615517929571,11.317874823709,13.560115932433
WBGene00001756,F11G11.1,gst-8,5.54113126851458,5.53102524122767,5.09180144562003,6.05747034964069,5.43489177254152,6.0450047816916,4.93240773691936,5.50887539859995,5.08903907058759,5.98837490681402,4.71833359694557,5.78739132811352
WBGene00001760,F37B1.2,gst-12,4.9320946719559,6.19698581122489,4.62972280772087,7.16469501090384,5.10654793709143,6.56916189847208,4.80717854199335,5.30408515274835,6.03040141584332,7.01220179197305,4.4834512075225,6.70300693048749
WBGene00001764,F37B1.5,gst-16,6.8053714884604,7.32056548140946,5.53448470599849,7.21487491041156,6.4549202264725,7.2858679553452,5.6142202959339,6.85530215320986,6.27886494992825,7.50357532232989,5.94057932236956,6.94522114161325
WBGene00001768,Y48E1B.10,gst-20,10.0899525196789,9.84014825045741,9.05329323540144,10.4878542605496,9.77370052695342,9.91341625272428,9.068495707437,9.84043224969109,10.0576725885967,10.4339562642601,9.07301669496111,10.1724936494713
WBGene00001778,ZK546.11,gst-30,6.46661199387152,5.84286183368982,4.48368412909291,5.82838963789255,5.14629553410638,5.3809521080015,4.39846568114829,5.34535860123856,5.26003718252807,5.1245342967872,4.41382678850183,4.84676356092722
WBGene00001786,F35E8.8,gst-38,12.0743098892598,13.5933408470623,8.85488547748354,13.9972438748125,10.8081347310175,13.5140468734751,8.60832043416098,14.0106167625868,10.2206745393258,13.3676485579062,8.54006155297152,13.5606631128496
WBGene00001788,F56B3.10,gst-40,5.10323890705245,7.90077274870162,4.55099852550231,8.74749232343608,4.99733257754291,7.78587647724761,4.63796724885442,7.36653045223128,5.59016821507713,6.09081023231848,4.74734620960997,7.09022893335424
WBGene00001843,W06D4.1,hgo-1,10.6406256299183,9.43654942545317,11.2227058148453,9.91878506388007,10.7065644180223,9.32412253611189,11.0176606450184,9.49751650920678,10.3756529286688,9.38153877870933,11.0631039144349,9.58327075997558
WBGene00001854,F22F1.1,hil-3,8.8779827963417,9.19032481193227,10.6058071773438,8.58226914421616,8.45130893183147,8.38226861986961,10.5398425939273,9.07257846616361,7.86733385658539,9.58054904299889,11.0984584808456,9.40166863809934
WBGene00001973,C32F10.5,hmg-3,9.51960982357734,10.1320875708719,7.98251661441442,9.66923274639664,9.62945075125161,10.5753707895755,8.75948966863197,9.54539755958545,10.2730759983824,10.3721567286353,8.37073570512562,9.83483738453883
WBGene00001986,F43D2.4,hot-1,4.6516779100436,4.28167306937481,4.66553244361151,4.69950899672416,4.72636690112998,4.30205752813704,4.74555423476321,4.46402618587188,5.32923527059493,4.17775722697037,4.3902252580458,4.6660771500083
WBGene00002016,Y46H3A.3,hsp-16.2,4.53284016023746,4.91985836941481,4.03278758473492,4.59162917266738,4.18757090371676,4.04703546239469,4.05786018646447,5.14198213579629,4.36086208596181,4.47915050159828,4.00274852870529,4.94484362377899
WBGene00002021,F52E1.7,hsp-17,9.45915683476769,9.61732820661296,9.07260107373627,10.0101956589059,9.14531593049927,9.21569564625377,9.06414335004425,10.2523759418602,9.11811882914914,9.33524451470788,8.95555848221231,9.75810053434955
WBGene00002025,Y22D7AL.5,hsp-60,13.346728844122,12.4935429465996,13.4194231649937,12.1966463317126,13.2454721906582,12.3236230316901,13.3715596427956,11.9401680175945,12.8698966531686,12.0861014253198,13.4038268228859,12.1964646907774
WBGene00002055,F37B4.2,ifc-1,10.8458062608804,9.22892348386022,11.5517159682599,8.62691612987903,10.4465226575246,9.16698077376351,11.3756482442493,8.37756253553268,9.81338997335438,8.64253822290978,11.6734649252591,9.39426585320846
WBGene00002183,T02G5.8,kat-1,12.0753903740413,11.5486087137668,12.7028789008851,11.6059637230262,11.9325665886752,11.6582099338958,12.4886971623593,11.3109259939461,11.7490129064516,11.4580173684628,12.5606031418117,11.747496984083
WBGene00002255,F40F4.4,lbp-3,11.2869887746303,9.54769517446166,10.7781323133904,10.1562856506892,11.3704923474834,9.79769589839812,10.692796164189,10.0018185409448,10.4098002117781,9.75790915516071,11.0734395553267,9.92765698285796
WBGene00002257,W02D3.7,lbp-5,10.2102836975231,8.9434566444165,10.3921069713736,9.28215580504935,10.1032066687666,9.58870672921156,10.1498065105749,8.66221358858682,9.38076198040085,9.0014864652146,10.2591881241745,8.82289929868358
WBGene00003091,Y22F5A.5,lys-2,13.9066444903387,14.1356631513743,12.476013918832,14.8656031359338,13.1700513516034,14.2098243171388,12.3517732199431,15.3685373542025,12.1972099339652,13.4305942320061,12.6294837885139,14.5461534405043
WBGene00003093,F58B3.1,lys-4,12.2269315409794,7.55655826841767,13.5664112118038,7.14227338781238,12.0792853344756,7.68398175956965,13.5073822175631,5.3764146327362,10.8502226406541,8.1060220043102,13.8034165487592,7.07914940773345
WBGene00003094,F58B3.2,lys-5,6.0581803534923,4.27465565406098,5.67797689690974,4.21172325774556,6.1819430829071,4.32861582788073,5.65100464147341,4.21938149163586,5.45676526939771,4.29857697716612,5.56923868531822,4.24664860316705
WBGene00003095,F58B3.3,lys-6,4.42966433888984,3.78235400129472,5.40510444575429,3.74527253781722,4.08213670610531,3.81533527274335,5.14692797826895,3.74969659591502,3.9239392842616,3.79685160346924,5.30540360603831,3.92930113449927
WBGene00003214,C05D11.11,mel-32,13.1136041291075,12.5882581453792,13.921184589106,12.5954634146569,13.0579045368415,12.1720044971679,13.8527258931448,12.4320724747433,12.3594274563331,12.3822094086608,14.2984792555281,12.7128049476171
WBGene00003413,Y43F8C.12,mrp-7,11.2553011929105,11.5000832172092,10.2316452723159,11.9239641940628,11.05868331252,10.9018083953971,10.3357591004322,11.6064453102796,10.6597761717286,11.3892538076089,10.4220404402783,11.7282834969354
WBGene00003473,K11G9.6,mtl-1,4.68159611361961,6.29503214067051,7.94183914176824,7.49547163612425,4.50338984733158,6.09705720888517,6.92700066510233,7.97513290827072,4.53896264225012,6.72784286825567,6.73223893635958,6.94455739837301
WBGene00003511,F46G10.6,mxl-3,8.29036560188726,7.04558541479637,9.66804873870694,5.26026923479535,8.14187570850288,6.85848020664624,9.66058351973956,5.90941472348882,8.15845096903283,5.70388614912047,9.37594797182008,5.18382905892427
WBGene00003528,C37H5.9,nas-9,6.01891717752314,5.04049172071228,4.61096445160323,5.67280848823263,5.4510243185371,6.72534295391138,4.7804542683945,5.26519358138805,6.24629663040821,5.13183714715823,4.5855763584913,5.99693785300516
WBGene00003611,R04B5.4,nhr-12,6.80100554723214,6.78289969620016,7.70744079439971,6.09827974562798,6.81322090129197,6.39858997394121,7.43254994972543,6.61700663485723,6.56358339129152,6.14860195114928,7.48959123043026,5.70699790845201
WBGene00003647,T05B4.2,nhr-57,5.19854858655521,4.66550699568953,5.84863459785181,4.71428990399369,4.77865287103441,4.69309755240542,5.43302139409294,4.61490281457077,5.06871642697502,4.79537459928736,5.35416078219643,4.87770032824429
WBGene00003658,H12C20.3,nhr-68,10.4858146734752,8.22596129571548,11.2398331627456,8.14460219756597,10.690768558885,8.59356117808671,11.0808562722337,8.16490581701359,9.93414322739081,7.81624631605643,11.2423736252494,8.60238193715682
WBGene00003691,H12C20.6,nhr-101,6.72581448019577,4.87762798277591,8.04425480538173,5.74974000522429,6.67868282293245,5.724909870978,7.76281270298603,5.99535324802545,6.43527622077716,6.30296211630169,7.89817306113323,5.72711968429405
WBGene00003704,Y45G5AM.1,nhr-114,10.0246186017903,9.03053332844634,11.5542173573326,8.65383648944802,9.52481325694055,8.40255086355716,11.688792681954,8.84681973563751,9.25259678502215,9.04601937634282,11.8009214246148,9.28328187129975
WBGene00003734,F58E1.6,nhx-6,4.69748685469666,5.60352079127086,4.29571673633318,5.34514865708634,5.12550819271198,5.10879812114051,4.24187867721036,4.62535277405049,4.27511198248974,5.30079684747835,4.25129362834464,5.21643924195443
WBGene00003766,B0213.3,nlp-28,4.38944758502244,4.95974516115506,4.21485807809015,5.02815251743881,4.56502409764519,5.12756436710512,4.26356173904588,5.02181793012623,4.68113245714736,4.54759094227843,4.18398527795239,4.91486757938411
WBGene00003767,B0213.4,nlp-29,8.07036275210464,9.20849841154295,5.65504227237387,8.1365524133322,7.64813550247163,8.97588367904927,7.09052336097998,8.43536131433862,8.0276050909822,8.56190120394073,6.96123170758169,8.42665476781756
WBGene00003769,B0213.6,nlp-31,8.07063873932628,9.4472866325424,7.46703162952065,8.80535260171928,8.05688379684672,8.96492233596643,7.6159351431748,8.819609991607,8.8296297324128,8.64131083215318,7.34549588552002,8.96279730732776
WBGene00003816,F25G6.6,asns-1,9.42009051358434,6.04003889764208,8.06981723220516,8.17900482345439,9.68332048048917,7.47408874755822,5.98880538296748,7.64083032098114,9.78735572296387,7.30993324689727,7.69863921554126,7.12189358858561
WBGene00003844,K11C4.4,odc-1,11.0417458783831,9.74674198593609,12.0516576657984,10.1158664444363,10.7755488821164,9.41004644633125,12.0991908631873,10.5534068087015,9.53569687186598,10.198749485665,12.0520148648429,10.1709733608875
WBGene00003891,F11C7.5,osm-11,10.8732798116871,10.916939326502,10.1738693721973,11.2954212503103,11.2550933426713,11.1132536121188,10.4543133332393,11.2960332990741,11.8036117000906,10.9247759140249,10.0637261626765,11.6830024105054
WBGene00004007,F22E10.2,pgp-13,5.57280433410563,4.68686063963516,6.41046260325267,5.73374848416697,5.26283372238143,5.05737631393894,6.91093741376505,5.92104869727213,5.64933378114893,4.71989545348968,6.96165330229824,5.59978984455629
WBGene00004014,Y37E3.9,phb-1,12.6139113863698,12.31358782575,12.8207798512959,11.90269657934,12.4790545784505,12.3395163180001,12.7212315850019,11.7203362689643,12.2414536946865,12.1349060815387,12.8863618597718,12.0416902346745
WBGene00004053,ZK1005.1,tank-1,10.9198294194361,11.165777826054,10.7141136211855,11.9007759829756,10.6683931459687,11.5153395088176,10.7152106593477,12.0694336728087,10.300567666945,10.7232069836729,10.6390011253421,11.5918025916399
WBGene00004062,T10H9.5,pmp-5,11.6222491295493,8.89036180220474,13.9465112944879,8.39192193502242,11.8192811325969,8.65848429637271,13.8136062613132,8.34552425581946,10.4759179273492,8.89579913661446,13.9483165573582,9.21410628217121
WBGene00004064,H12C20.2,pms-2,8.51748818020275,8.46764707943089,8.69938267046874,7.76762331377581,8.61694044741665,8.37410978912786,8.75654996225395,8.01095624364,8.56877687803294,8.5547266669856,8.69461102920769,7.89149614994774
WBGene00004103,C09G1.1,,3.46418561214895,3.17540754288531,3.11158048765049,3.65808842992885,3.33164969588553,3.3043742345498,3.10004664937007,3.3205922475428,3.44411353169974,3.19283393556693,3.10197476679327,3.15582783728752
WBGene00004144,R11G11.7,pqn-60,2.75530096844315,2.76814109322535,2.77183371553627,2.91511843276516,2.75461688056612,3.02161346777345,2.75482001481229,2.75835651993771,3.93266230175408,3.33600826439049,2.75773047933833,2.89361530565902
WBGene00004174,ZK1067.7,abu-14,11.4925713916376,9.05432113953151,11.5354883340496,10.9122410356777,12.0315118236513,9.95053335278886,8.42824561219216,10.9134664187144,11.9564438542373,9.57206044605102,9.95847428882916,10.1219365011215
WBGene00004182,C06E8.3,prk-1,7.70300527020496,7.46787431860996,8.60417874293356,7.38076376421434,7.2553449500173,7.40887950737857,8.66706340841974,7.46306992051587,7.84966767113075,8.0093465786279,8.4604234364965,7.64056146693379
WBGene00004208,ZK675.1,ptc-1,10.2890989883821,11.0432136178827,9.78078405060366,10.9419525524986,10.2371125417723,11.2834438857043,10.1488234663838,11.2117766303552,10.9757304043755,11.4005355920009,9.81448611671728,11.2675675427877
WBGene00004236,Y80D3A.7,ptr-22,4.68556712177673,5.71071829715249,4.68651311987263,6.05599143522026,5.03107674208029,5.49496622947896,5.05316601610747,6.08390177763099,4.91422671045953,5.04944935663666,4.74534770536652,6.09833008017275
WBGene00004258,D2023.2,pyc-1,12.7103497134073,11.9528807957584,13.3062694288198,11.8079450565565,12.5563928980653,11.6746458831131,13.4515953869671,11.4420650201135,12.3235163071753,11.2900112617505,13.5094150988996,11.963306520589
WBGene00004394,Y57A10A.11,rol-1,9.25453235157389,4.42791276992653,4.13327177604152,4.76512303315095,7.95949729431847,4.58630825545625,5.29682424447345,4.74503339005281,10.7047522980881,3.87240445157798,4.89727201051493,3.54161521124727
WBGene00004778,K02F2.6,ser-3,7.01562964418407,7.62463121567847,6.67741020333994,7.42757095629017,7.33647698305671,7.49387235099602,6.37949778782192,7.64555631323947,7.15922025598849,7.17655233064236,5.56668337562951,7.67784937381467
WBGene00004798,F43D9.4,sip-1,8.53644206746389,10.1409210423938,8.47956520767959,9.89052259139213,8.6323828110356,11.3898432020336,8.46166031369252,9.93340741868227,8.83710171546541,10.717617382297,8.73543708236976,9.66661953738351
WBGene00004989,T08A9.8,spp-4,11.3530262797773,8.75859842515881,10.5781798834176,8.84642454027557,11.1447660758187,8.97085077821371,10.1369160832218,8.08654356737781,10.0731741994539,9.16039277712739,10.1330697997243,8.83996791758287
WBGene00005002,C54G6.5,spp-17,11.9971479896302,11.2651557936483,12.3401061960671,10.6840479171107,11.2846219227454,9.77435154712444,12.5656862860314,9.85538438498053,10.5932077641337,11.0146564804352,12.891472003683,10.8723071613683
WBGene00005444,T05E12.7,srh-237,5.33079627639574,5.76768466017721,7.83745662237713,5.18549078300461,5.85416751997188,4.55802917468248,7.67973396237647,5.20590459759571,5.34502013008557,4.48162764488301,7.72942240768639,4.81868577148368
WBGene00006220,T01B11.5,str-176,5.34928134754547,5.30260454658426,4.50476561415629,5.48991364373398,5.04524659358936,6.03445122788779,4.43223873813801,5.00612601024778,5.48865930182166,5.04506276917227,4.44511043034375,6.07204108259613
WBGene00006404,C31C9.1,tag-10,12.2565023013931,10.2584167703172,11.7508987669808,9.99738134979201,12.374441755266,9.84350673569901,11.5204586490122,9.47467296953987,11.6920453869189,10.2796212010471,11.7473637323504,10.6302215774944
WBGene00006418,B0222.4,spl-2,10.4641967800377,6.7026165906115,7.29972098943872,7.79823605048869,10.1489591529485,7.69261186458958,6.92005462671591,7.48373043917524,9.57899166602848,6.28237605267095,6.48482192379087,7.53526109130446
WBGene00006431,C02F12.4,tag-52,6.99519893067207,7.71880115604703,8.45604824663464,8.66431969895606,7.24037528819675,8.22500860312101,8.53942668178633,9.1058294683299,6.59722114049543,8.74835482735731,8.23392333247904,8.86116577904223
WBGene00006434,F09E5.15,prdx-2,14.0770199737479,14.8784413281009,13.6713100112625,14.9291171994388,13.623020048306,14.2697567562965,13.6092706269623,14.7475113916286,13.2609777819936,14.6281245079603,13.7378785682823,15.0053996652115
WBGene00006510,C01G6.6,mtrr-1,10.2434743277898,9.53929782263354,12.2524644267755,9.26254729205091,10.4663377756366,9.48572570375561,12.4098314775895,8.96746244776857,10.2181068005476,9.57943971566193,12.6683167431035,9.53125349755637
WBGene00006534,ZK899.4,tba-8,4.71769733874904,6.96563512843884,5.12265192689807,5.7053285414681,5.05006462386753,5.68255597037826,6.38586536716138,5.22800813046219,4.76577879023914,7.37984829733456,5.77536335498408,7.18737532956472
