wbps_gene_id,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00001535,C49H3.1,gcy-8,7.374038412060155,1.5217430008568469,2.133139077422889,0.010228839544192014,0.05503871669635233
WBGene00001537,C30G4.3,gcy-11,51.746503855919755,1.3599050304583264,0.7069198618503867,0.002223317859872482,0.019625919748966218
WBGene00001546,F22E5.3,gcy-21,24.314580508075636,6.577888727069117,1.7181512785496786,1.6898523456035257e-6,9.089261776818964e-5
WBGene00001556,C46E1.2,gcy-36,5.281891158597521,1.568009917873477,2.0420155551471915,0.009780961959624457,0.05359274396327963
WBGene00001572,M03A8.4,gei-15,257.4701052978264,1.6506449112327206,0.48000787882995893,4.2505530037600155e-5,0.0011874364641317951
WBGene00001584,F45E4.10,nrde-4,579.4162636133838,0.6917511598199854,0.26777980377854077,4.8670621111073685e-4,0.0068049175879352775
WBGene00001587,C45B2.4,lgc-58,7.9891751416241545,1.2420873160027477,1.6100985930542213,0.016789118968466476,0.07527118450404585
WBGene00001593,ZC317.3,glc-3,6.284079627998086,2.477364223948844,2.217919203716906,0.002607648556674187,0.02198201985056047
WBGene00001595,T23G11.3,gld-1,1043.7588068792807,1.7860550486173816,0.45462939017841547,8.010507297564036e-6,3.24358041276364e-4
WBGene00001597,T07F8.3,gld-3,387.8240937883754,1.5353028596639637,0.27498751630000495,5.816275323234663e-9,7.045513343229215e-7
WBGene00001598,T21G5.3,glh-1,5481.95708908227,1.0920716100742598,0.3639400311609678,1.253736279008405e-4,0.002581911907637298
WBGene00001599,C55B7.1,glh-2,430.9945716318984,1.3440163195840453,0.3153423722862479,2.306883742912003e-6,1.1632986518147642e-4
WBGene00001600,B0414.6,glh-3,211.43645310271728,0.7654961815068324,0.5132650450348059,0.011147895855588421,0.05813926148998085
WBGene00001601,T12F5.3,glh-4,918.0153616022744,1.6386771515787513,0.3529990104794489,5.626901411305905e-7,3.6049681708433166e-5
WBGene00001603,K03H1.1,gln-2,61.42479944544289,1.3682772864564239,2.0803978515997206,0.012795390064440044,0.06360191302720801
WBGene00001609,F02A9.6,glp-1,566.58079104617,0.9649358913928389,0.42979035514370534,0.0011787006782954489,0.012911071639535634
WBGene00001616,ZC196.7,glr-5,26.057853303661016,2.810543792259332,0.9064068195862247,2.1495277765034928e-5,7.155991431477563e-4
WBGene00001620,C12D12.2,glt-1,677.0979250780263,0.8967780989353914,0.5187395178466998,0.005178808084199993,0.03548123504455462
WBGene00001622,T22E5.2,glt-4,66.46605969265481,1.4182753818856084,0.9256564330590494,0.004434067869772379,0.031766756541637985
WBGene00001631,H38K22.5,gly-6,369.56907915799565,1.0811187369573088,0.668284307422572,0.005812088186390287,0.03825627908987032
WBGene00001633,Y66A7A.6,gly-8,1492.7916320403592,1.2152664270023266,0.5252869552293226,9.649394754613029e-4,0.01125372373687272
WBGene00001645,C03E10.4,gly-20,328.4831163902276,0.9069243129990979,0.409771209246839,0.0013044326523476216,0.01385659298717094
WBGene00001663,T19C4.6,gpa-1,43.77687612250312,1.078862054806752,0.898590658757462,0.013484322204965189,0.06591268381979423
WBGene00001678,Y95B8A.5,gpa-16,293.87921858384624,1.6385284798763895,0.2698045218147847,3.2367800955918355e-10,5.302066486131399e-8
WBGene00001686,F33H1.2,gpd-4,163.72560905472403,0.8703910661518649,0.41836240847394296,0.001959393028714005,0.018140430641562223
WBGene00001692,W05E7.1,grd-3,139.2350975590115,2.4020309162352835,0.7669399289832448,3.4400220135747903e-5,0.0010283976332588199
WBGene00001695,T18H9.1,grd-6,705.6693399674646,1.1437420477323033,0.7713893620571121,0.007227187723091435,0.04418147202220654
WBGene00001699,F09D12.1,grd-10,262.5854185560581,1.5729826476949085,0.982556221813102,0.0031319882701664765,0.02501252682240984
WBGene00001702,W05E7.3,grd-13,335.9236293441383,1.4969832525691535,0.7893251236570092,0.0020090117758602356,0.01841018665536951
WBGene00001703,T01B10.2,grd-14,1353.4040351853582,1.5529015812198017,0.609981020246749,4.654488932418193e-4,0.00658417476786823
WBGene00001710,C24G6.7,grl-1,10.902482055684116,4.073478242713903,2.61088709227462,4.5150152699278707e-4,0.0064439549619812134
WBGene00001723,T03D8.4,grl-14,11.542159437646967,1.444258717236812,1.6764409974336945,0.011252231250040769,0.058492936700085714
WBGene00001749,R107.7,gst-1,6053.106071386523,0.5956014453654477,0.3474119057294544,0.008515955966459529,0.04882955658572558
WBGene00001755,F11G11.2,gst-7,8731.611245671478,0.6472648453233442,0.40234007100386276,0.009914534606948727,0.05406659541489333
WBGene00001756,F11G11.1,gst-8,53.431675389914474,1.1749001123633245,0.8145912044086023,0.0074917593353103565,0.04520456710694801
WBGene00001760,F37B1.2,gst-12,93.2103458910569,1.9838994317918355,1.359229100571764,0.0023328992160292178,0.020246112887714357
WBGene00001761,T26C5.1,gst-13,4631.799575646105,0.8222525846207583,0.33213962760594185,5.88078240433779e-4,0.007773945267074712
WBGene00001764,F37B1.5,gst-16,125.8064348370787,1.6521209999711686,0.44599085379961323,1.87873171955038e-5,6.417516051497329e-4
WBGene00001768,Y48E1B.10,gst-20,972.8779426903866,1.044421096892728,0.28986975187699277,1.4417421028752468e-5,5.195678103236671e-4
WBGene00001778,ZK546.11,gst-30,53.27131343205323,7.799384443873361,1.4796201651957968,2.7192094038897014e-9,3.746801635808382e-7
WBGene00001786,F35E8.8,gst-38,8672.16561173229,2.9739501560647845,0.44173199257942036,1.0253283033392201e-13,3.213066846224969e-11
WBGene00001788,F56B3.10,gst-40,186.18450871184905,0.9503449140134465,0.8500583207034799,0.01953919334978073,0.08317967069770704
WBGene00001821,C07A12.1,ham-2,8.416783139801524,1.1601623390032398,1.5090160658181613,0.01949899570097341,0.08309364284257303
WBGene00001830,T06E4.1,hcp-2,953.338795458108,0.8223611433562211,0.4002113430313895,0.0021773273010286475,0.01934508187415069
WBGene00001839,ZK829.2,hdl-1,8.728575986614484,1.2827916726878834,2.0879652674241704,0.014025241458317123,0.06764571797631357
WBGene00001855,C18G1.5,hil-4,1078.744782343984,0.6080536898029583,0.3634910542888476,0.009180074686807196,0.0513128885583636
WBGene00001856,B0414.3,hil-5,1249.0409264150117,0.7653347045936024,0.38180838171383397,0.0026698498430957544,0.02237551481873564
WBGene00001862,ZK381.1,him-3,400.78401567003726,1.7069544932530303,0.5044343300820299,4.7950249706382186e-5,0.001287156144352885
WBGene00001863,F15G9.4,him-4,1532.832682109814,1.0398537377292927,0.550484241416354,0.003086484409250443,0.0247324802406139
WBGene00001865,T04A11.6,him-6,345.66328406562997,0.5589297123134143,0.3612328698277503,0.01454152346470512,0.06918021806723575
WBGene00001872,ZK1127.11,him-14,116.23200185755361,0.813025176321776,0.5371658416693088,0.009920648274186115,0.05406659541489333
