wbps_gene_id,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00001387,F15B9.1,far-3,93.97861019521599,5.5943601428980045,1.0194576912406486,4.997127577406695,5.819057332291281e-7,5.361900017689051e-5
WBGene00001393,Y67H2A.8,fat-1,5492.085130956518,-1.2741351969289156,0.24079556336401478,-3.2149063965877236,0.0013048706388398786,0.04622127202604173
WBGene00001397,W06D12.3,fat-5,891.4827342095597,-7.489123007766914,0.7186049495504995,-9.725960017585098,2.336904809843308e-22,1.0627640002958372e-19
WBGene00001398,VZK822L.1,fat-6,5717.398736996003,-1.5393986499536847,0.27056652267800085,-3.8415641361169617,1.222527824822836e-4,0.006479397471561031
WBGene00001404,K07A3.1,fbp-1,2543.1017038093223,-1.3153061732393596,0.22865114039876352,-3.5657210010738636,3.628572361975474e-4,0.016396029858695586
WBGene00001527,F37B12.2,gcs-1,4163.849420559661,1.9427272996094485,0.2763693832189535,5.220286280649432,1.78646759574467e-7,1.798972868914883e-5
WBGene00001564,C05E4.9,icl-1,22436.138297985628,-1.6528668022196802,0.35632910201903195,-3.2353989491380477,0.0012147287409393006,0.04379858258251217
WBGene00001566,C28C12.9,acdh-13,845.5156495970638,-1.1750026690312847,0.20407014505150292,-3.307699266156392,9.406576410320898e-4,0.0354582658376214
WBGene00001577,T12A7.1,gem-4,276.6768293049791,3.118683539780915,0.7004071879851214,3.7388016352518405,1.848995483763145e-4,0.009178569834539725
WBGene00001604,Y105C5B.28,gln-3,7538.113373251986,-1.711773831264487,0.37615389382601033,-3.221484214716097,0.0012752848724315376,0.04551636995326536
WBGene00001684,K10B3.8,gpd-2,5171.533526759763,-1.2256160843980008,0.15445769964708236,-4.697830448439593,2.6293956121228583e-6,2.155187170913259e-4
WBGene00001749,R107.7,gst-1,6053.106071386523,1.6122545908114512,0.32636198533487204,3.408039663903239,6.543138301652496e-4,0.026893633754139033
WBGene00001753,R03D7.6,gst-5,5896.777117070809,1.7599905768167223,0.28318946759804337,4.449284740367329,8.61567314956301e-6,6.293459070597892e-4
WBGene00001755,F11G11.2,gst-7,8731.611245671478,2.6809592407266796,0.37220952569363513,5.859493350317483,4.64281476193546e-9,6.060592825348713e-7
WBGene00001756,F11G11.1,gst-8,53.431675389914474,3.120060300822892,0.7495443192376713,3.4955375333744647,4.7310790853658294e-4,0.0207784277088746
WBGene00001760,F37B1.2,gst-12,93.2103458910569,5.72272043618529,1.1602983463873509,4.501187519956829,6.757485486296629e-6,5.094493603519245e-4
WBGene00001764,F37B1.5,gst-16,125.8064348370787,2.7229484363989633,0.43780130465112693,5.0775281224216,3.8237692381693233e-7,3.6671767836538175e-5
WBGene00001768,Y48E1B.10,gst-20,972.8779426903866,1.404576372033581,0.2640706750397259,3.4255086139250395,6.136494752118556e-4,0.025581970729150742
WBGene00001778,ZK546.11,gst-30,53.27131343205323,8.193662044310797,1.5240989369767246,5.048006961787082,4.464428828927265e-7,4.1904066908550935e-5
WBGene00001786,F35E8.8,gst-38,8672.16561173229,6.110768391437462,0.4227866574557576,13.270921143069893,3.413586541155655e-40,3.701903312093264e-37
WBGene00001788,F56B3.10,gst-40,186.18450871184905,6.274771318989294,0.8521241203874464,6.776913340234523,1.2277047532799306e-11,2.1107538550903003e-9
WBGene00001843,W06D4.1,hgo-1,1365.5555035695936,-1.708930648379789,0.18777028647526217,-6.43834906509055,1.207799820672828e-10,1.8309206313812397e-8
WBGene00001854,F22F1.1,hil-3,886.8412555573707,-2.085079583037638,0.43133493136540046,-3.674823131110742,2.380142397935813e-4,0.011336232272330774
WBGene00001973,C32F10.5,hmg-3,899.2064544363425,1.611571579458097,0.3245608367772588,3.424848144019766,6.1514314634573e-4,0.025581970729150742
WBGene00002016,Y46H3A.3,hsp-16.2,27.57205684194937,5.988969728940054,1.4246848475517215,3.8527606567674844,1.1679354113348072e-4,0.006236952056438679
WBGene00002021,F52E1.7,hsp-17,726.681849303954,1.2491963621256428,0.22808526974755336,3.2847205036732947,0.001020835833771124,0.03777360520867535
WBGene00002025,Y22D7AL.5,hsp-60,7548.703620489779,-1.481744011903127,0.1874926678117544,-5.236172824042451,1.6394045309059584e-7,1.687031027497241e-5
WBGene00002055,F37B4.2,ifc-1,1496.8086432774194,-3.187826227619473,0.37819813264652713,-7.106926226237025,1.186558169786549e-12,2.230412943686769e-10
WBGene00002183,T02G5.8,kat-1,4087.3353316210478,-1.185085875109129,0.17462132379533388,-3.923265843019772,8.73566666633194e-5,0.00479204002575672
WBGene00002257,W02D3.7,lbp-5,859.0433513494921,-1.639458841009304,0.3355658463407726,-3.395634130930491,6.84698164633119e-4,0.027979347028978873
WBGene00003091,Y22F5A.5,lys-2,16990.19390312107,2.8496237426500644,0.4194312411746005,5.601928306699416,2.1198023669095756e-8,2.511342333503462e-6
WBGene00003093,F58B3.1,lys-4,5652.074824875274,-8.139566920187118,0.5420221800650943,-14.094565132500007,4.1016668695109686e-45,4.818774960530469e-42
WBGene00003094,F58B3.2,lys-5,53.985722439618215,-8.950244087007222,1.3271031366402608,-6.367435848580802,1.9221440005142415e-10,2.822748554088518e-8
WBGene00003095,F58B3.3,lys-6,33.102129608046674,-6.275208093861027,1.2587132228621878,-4.588184178067807,4.471180902331511e-6,3.54127575062189e-4
WBGene00003214,C05D11.11,mel-32,9311.927664455066,-1.6700766265468805,0.25385522795078014,-4.609228007601821,4.041668998416659e-6,3.2374687238453443e-4
WBGene00003413,Y43F8C.12,mrp-7,2386.3062702696184,1.686981294367444,0.2390279346488105,4.9658685128640085,6.839428453964737e-7,6.22079111896741e-5
WBGene00003511,F46G10.6,mxl-3,402.61310634140125,-5.8463380692733145,0.5182005308475834,-10.317121946071133,5.896416926762349e-25,3.0788031790183555e-22
WBGene00003528,C37H5.9,nas-9,64.01581732526795,4.11632399585927,1.1201091342701004,3.228546116817255,0.0012442119591146745,0.044520051268016954
WBGene00003611,R04B5.4,nhr-12,127.9588386175889,-2.3745184270883746,0.5189163261748496,-3.6123712678424242,3.0340974058116094e-4,0.014070626719451338
WBGene00003647,T05B4.2,nhr-57,38.61483962434116,-2.596496882495631,0.6365310809531377,-3.293628457790858,9.89031371403391e-4,0.036887207074193136
WBGene00003658,H12C20.3,nhr-68,1238.4702441347113,-3.478187912625033,0.3031791630466623,-9.823194584670913,8.946263488651994e-23,4.349118022862614e-20
WBGene00003691,H12C20.6,nhr-101,146.29548888097136,-3.4662202443088335,0.7350375996244741,-4.035467363607325,5.4493714433287806e-5,0.003340227765567354
WBGene00003704,Y45G5AM.1,nhr-114,1452.7912508732902,-3.2521966111664313,0.31023509281991596,-8.871325890794745,7.228008872824449e-19,2.6128325407456177e-16
WBGene00003734,F58E1.6,nhx-6,37.994472458229026,8.087491366701473,1.6067050412274553,4.722392207660559,2.330866330135131e-6,1.9559853287050643e-4
WBGene00003766,B0213.3,nlp-28,29.929941420909408,5.136635574284877,1.0229065140641815,4.532804816994209,5.820559419918208e-6,4.4355809028111834e-4
WBGene00003767,B0213.4,nlp-29,326.80611204921746,2.388779566213429,0.5576287255099701,3.387163321771268,7.061933441038843e-4,0.028691394135955506
WBGene00003769,B0213.6,nlp-31,401.2851190746546,1.9278181326979185,0.36425732245068704,3.9198062597388574,8.862018067636703e-5,0.004823811996816303
WBGene00003844,K11C4.4,odc-1,2156.2278967562256,-2.0782284357251637,0.3906275501427497,-4.040238419303556,5.339689117396768e-5,0.0033017077709236683
WBGene00003891,F11C7.5,osm-11,2208.346337037787,1.420744877652151,0.27796451593837385,3.312454737410745,9.248108942728658e-4,0.0351428139823689
WBGene00004014,Y37E3.9,phb-1,5430.651600311313,-1.0635072129598653,0.16197418814314643,-3.478993902793078,5.033000379189101e-4,0.02176541084227238
WBGene00004053,ZK1005.1,tank-1,2387.869191044966,1.3871870845458922,0.2700816624877521,3.2848845655566308,0.001020241617238677,0.03777360520867535
WBGene00004062,T10H9.5,pmp-5,6108.984101494539,-5.991540873271212,0.37427537897876384,-14.672460925042037,9.677065759689624e-49,1.3642727308010432e-45
WBGene00004064,H12C20.2,pms-2,353.83167292777705,-1.1561072856628611,0.17072258400914875,-3.8431194646614615,1.2148029782840706e-4,0.006462751844471256
WBGene00004103,C09G1.1,,10.755264025058057,6.6174521860214455,1.6653791811603826,3.6733089108025245,2.3942974317679692e-4,0.011365254273759201
WBGene00004144,R11G11.7,pqn-60,11.899770991085504,18.64585557783893,3.1275890743829526,5.801866916106604,6.5580604813686725e-9,8.405048787848685e-7
WBGene00004182,C06E8.3,prk-1,254.05978646446272,-1.5715226318243556,0.3315848595732823,-3.231518571756568,0.0012313432190878939,0.04428437934362533
WBGene00004208,ZK675.1,ptc-1,1840.1393041258218,1.46073559862909,0.26792528360097556,3.5858340269965914,3.360026175382098e-4,0.015329983501791853
WBGene00004236,Y80D3A.7,ptr-22,52.740350051475374,3.3789625581460765,0.7161794467285324,4.01988994699166,5.822533408926768e-5,0.003522294718196442
WBGene00004258,D2023.2,pyc-1,6165.671630595867,-1.9273130061214907,0.23450715862752972,-6.0864368255320835,1.1545118185022741e-9,1.5957164330632411e-7
WBGene00004778,K02F2.6,ser-3,160.0560600127728,2.3047872370322984,0.535846200556636,3.3681068096731654,7.568626832974167e-4,0.030141949460810676
WBGene00004798,F43D9.4,sip-1,979.6209207438178,1.5837049371519372,0.3305063335327207,3.2789233584979045,0.001042039319707859,0.038457252170789
WBGene00004989,T08A9.8,spp-4,1139.8638551434797,-2.045373226945127,0.38938344869800323,-3.968769684773331,7.224466479859154e-5,0.004174201984961244
WBGene00005002,C54G6.5,spp-17,3294.7865642803763,-2.4205534369292505,0.4814325255354097,-3.989247371255959,6.628327011105686e-5,0.003909880928977739
WBGene00005444,T05E12.7,srh-237,130.1641733316766,-4.541374461670431,0.9426388676054246,-4.287298774276825,1.8085896475223256e-5,0.0012560343276241254
WBGene00006220,T01B11.5,str-176,48.83026196656216,8.712484201816494,1.460598785583429,5.622683164518761,1.880140460093076e-8,2.265488906529247e-6
WBGene00006404,C31C9.1,tag-10,2677.571190408577,-1.834201432052532,0.33443584128133436,-3.9894092300058657,6.623806013199168e-5,0.003909880928977739
WBGene00006434,F09E5.15,prdx-2,20964.62296822238,1.4053224869866323,0.25054996240717625,3.6133411407796006,3.0227658168772634e-4,0.014064340754566225
WBGene00006510,C01G6.6,mtrr-1,2379.3102072016723,-3.734546683257607,0.20688991898765044,-15.634143505323145,4.2616644272239105e-55,1.0013490849167114e-51
WBGene00006562,K01C8.3,tdc-1,231.65244066663195,-2.2352187992572037,0.2345506461674349,-7.39805593210138,1.3819264688488767e-13,2.997292208897148e-11
WBGene00006572,C06G3.11,tin-9.1,446.0957759167345,-1.3256985917832718,0.20882016683225763,-3.9541132655379214,7.681901457136173e-5,0.0043669131751091035
WBGene00007018,C55B7.9,mdt-18,186.61117814935824,-1.9512928278477064,0.36301497721572895,-3.9978869163440782,6.391046919027001e-5,0.003817838112900113
WBGene00007097,B0024.4,B0024.4,1060.780212924539,3.7660703654243037,0.48711545557901836,6.704920420851832,2.0151615721839328e-11,3.303459051703382e-9
WBGene00007129,B0272.3,B0272.3,2204.0571052098,-1.4324905989045627,0.25729061750783794,-3.624269737998339,2.897790561660352e-4,0.01357244230507895
WBGene00007153,B0365.6,clec-41,9511.23388021478,2.093147838742002,0.33041344539210826,4.8216798104307825,1.4235431814772201e-6,1.2312338510715246e-4
WBGene00007330,C05C10.3,C05C10.3,3056.4749565219513,-2.1844580421610114,0.24101544443898285,-6.9890045680763855,2.768434089706764e-12,5.003767153421277e-10
WBGene00007334,C05C10.7,C05C10.7,37.654673367179804,3.140323264378662,0.7801404824607622,3.3844202726801313,7.132873080100488e-4,0.028896334679096747
WBGene00007388,C06H2.4,folt-1,108.83669184602226,-2.1008227359065894,0.3882243476653005,-4.123447551740638,3.7324347766239895e-5,0.002413755297286468
WBGene00007392,C06H5.1,fbxa-156,131.16559539858844,-2.6782636467667182,0.6569478893228802,-3.3157327729781834,9.140318487765866e-4,0.034827083794735994
WBGene00007422,C08B6.1,ugt-17,1216.6170594238795,-3.2292922528226575,0.41296047533212565,-6.609088316811941,3.866939884952077e-11,6.057346499783821e-9
WBGene00007440,C08E8.4,C08E8.4,400.01042701789765,2.110474400899088,0.4806643470165939,3.3505176967982817,8.066065522016187e-4,0.03166668797445612
WBGene00007545,C13B4.1,C13B4.1,1435.1805000067766,3.3961783988438334,0.3795180273337116,7.631201129471547,2.325764935674534e-14,5.5573956039219626e-12
WBGene00007565,C14A6.1,clec-48,1348.1996932654235,-3.787698619084705,0.6128949709626049,-5.364212099702969,8.130332391166581e-8,8.618152334636577e-6
WBGene00007818,C30F2.4,C30F2.4,57.7277426322734,7.903963708056701,1.346846688068416,5.497257983145147,3.857421750427669e-8,4.342375830007454e-6
WBGene00007829,C31A11.1,oac-5,20.567072611579846,5.259896882484101,1.4529482372797862,3.2760264683589786,0.0010527869385217434,0.038752454985064064
WBGene00007836,C31C9.2,C31C9.2,2828.7210009553087,-2.034026446318184,0.4118304989514335,-3.7248976222596117,1.953945040078174e-4,0.00953173604672045
WBGene00007864,C32H11.1,irg-6,1612.196195803529,8.346564957737149,0.5953984824432291,13.17867812752666,1.1641267923923817e-39,1.1722756799391284e-36
WBGene00007866,C32H11.3,C32H11.3,213.05249376939307,7.678971063195988,0.9049991934090125,7.93257178070375,2.146535735683862e-15,5.502156509394743e-13
WBGene00007867,C32H11.4,C32H11.4,28242.13364201343,7.3053619722471375,0.4037747572895214,16.854352208470136,9.747020877817895e-64,3.435337508386917e-60
WBGene00007872,C32H11.9,C32H11.9,1854.8649874310754,8.868245233761199,0.9926578288061855,8.430140770486062,3.452496461380209e-17,1.0816287802786264e-14
WBGene00007873,C32H11.10,dod-21,2201.002016145509,7.856481718444504,0.6816822116990672,10.791658623611069,3.76924631117145e-27,2.415401567949778e-24
WBGene00007875,C32H11.12,dod-24,28648.2959875153,6.681066794144947,0.3398978463898175,18.185071955578344,6.776644633142644e-74,3.184571201268166e-70
WBGene00007876,C32H11.13,dct-19,34.10145045629044,8.678599251341385,1.4529917106891572,5.6287996629122246,1.814680169083561e-8,2.2246400890208733e-6
WBGene00007989,C37A5.2,fipr-22,25.645943087794944,6.389079458136351,1.5716338404970924,3.747106550132372,1.788861133488331e-4,0.008911436134246815
WBGene00008132,C47B2.6,gale-1,1757.2600019241456,1.873316335325719,0.41793753457112964,3.2859368248294802,0.0010164380392443885,0.03777360520867535
WBGene00008205,C49F5.1,sams-1,10268.032831955072,-2.1920415648009044,0.38543158303087144,-4.389991996751805,1.1335483270525647e-5,8.11206310395282e-4
WBGene00008333,C55A6.4,C55A6.4,392.6353661534016,5.510315588875887,0.5516458197396663,9.082486279403629,1.0612246911229811e-19,4.0435528906626454e-17
WBGene00008334,C55A6.5,sdz-8,247.3597773299688,4.854000215070786,0.5430294026321623,8.017982440667403,1.0749616904711806e-15,2.914386521588982e-13
WBGene00008335,C55A6.6,C55A6.6,154.12572712465132,4.97449445808648,0.5964142188764567,7.502326933981669,6.269476226851589e-14,1.4255979975186081e-11
WBGene00008341,C56A3.2,ttr-44,2859.0247030233663,-1.916303495211352,0.3559488277967045,-3.978952547696702,6.921955330684689e-5,0.004049200259418786
WBGene00008356,D1025.4,nspc-20,169.29526897796882,2.0692090875231637,0.42121763495424075,3.7254116573102065,1.9499673678062066e-4,0.00953173604672045
WBGene00008408,D2023.4,D2023.4,507.7038626309634,-1.7267268981648842,0.2704724688715444,-4.535496360435465,5.746816932277123e-6,4.403186147350156e-4
WBGene00008409,D2023.5,mpst-1,638.1589358914387,-1.3850594867875246,0.255262938271623,-3.4672463334483,5.258197769471507e-4,0.02253193682492684
WBGene00008419,D2030.9,wdr-23,2526.101702524306,2.2068598310809455,0.31193596039178917,5.471827707639551,4.4541776394998354e-8,4.867829175323154e-6
WBGene00008436,DH11.2,DH11.2,661.0453223011259,-4.496274065498759,0.4184252284864455,-9.550748361790557,1.2876275667785457e-21,5.339109834248217e-19
WBGene00008446,E01G4.3,E01G4.3,446.92122746321695,-2.4807944394936126,0.3991723836615008,-4.962253203301086,6.968007589712971e-7,6.297113525626504e-5
WBGene00008477,E03H4.10,clec-17,740.5346214114196,4.158347814684558,0.49929440126278496,7.32703552339479,2.352994706456338e-13,4.951122294271858e-11
WBGene00008492,F01D5.1,F01D5.1,2146.7807485524318,1.9739662666580426,0.3471234677584907,4.24623053052566,2.1739695649866487e-5,0.0014734914868837392
WBGene00008493,F01D5.2,F01D5.2,408.7921932085638,3.6672443935612025,0.49128555920309147,6.446850175483994,1.1419857664998776e-10,1.7499690582733993e-8
WBGene00008494,F01D5.3,F01D5.3,571.4171558145107,2.0540855622197647,0.37883083918731436,4.102320617702777,4.090269445591002e-5,0.0025975053443217096
WBGene00008560,F07H5.9,pho-13,961.8374044256101,-2.7273820278551275,0.3368064271472875,-6.6132408657423865,3.759959117577955e-11,5.955944229170114e-9
WBGene00008577,F08G2.5,F08G2.5,387.5558317291524,2.8650520367056456,0.6061564133472377,3.901719068920948,9.551196792645587e-5,0.005178952783950672
WBGene00008584,F08G5.6,irg-4,18933.85246337395,4.806549297985091,0.35100549765278594,12.269179049284073,1.3259086368111628e-34,1.1682912476102358e-31
WBGene00008593,F08H9.5,clec-227,125.03469273426387,-3.0764074433549173,0.6974413822316677,-3.694084562506096,2.206803599878051e-4,0.01061826523927671
WBGene00008599,F09A5.2,F09A5.2,151.3187571287868,2.340044493240022,0.5496881664418086,3.3474333368877676,8.156360217356738e-4,0.03185273305936158
WBGene00008610,F09C3.2,F09C3.2,75.43248004079658,2.5485645279590625,0.6275596197684238,3.264334516479892,0.00109721537150236,0.04017803196737733
WBGene00008632,F10A3.2,fbxa-88,37.77814235216591,3.771337341319405,0.7675073932345678,4.262287725376489,2.0234467814536102e-5,0.001384784112860825
WBGene00008633,F10A3.3,fbxa-18,15.857202803129043,5.685796744480163,1.3568963161985559,3.8218076669325414,1.324769981346215e-4,0.006891736973069718
WBGene00008694,F11C1.5,vwa-8,2360.806119508662,-1.6504062432383788,0.2259872962789022,-5.090579259015538,3.5697131915779193e-7,3.446973738004487e-5
WBGene00008829,F14H3.10,cyp-35D1,2161.121801660566,4.143253650417414,0.438947826730385,8.299969674198227,1.0413797358843718e-16,3.0586190659370565e-14
WBGene00008850,F15B9.6,F15B9.6,171.5264642021708,2.892131926772744,0.5230398944785649,4.573517148548556,4.796044049657695e-6,3.7563682784485657e-4
WBGene00008856,F15D3.6,F15D3.6,819.3359112927837,-1.4811390898271417,0.25574528676451913,-3.836391677984426,1.2485522801267764e-4,0.006567944046726602
WBGene00008917,F17C11.6,F17C11.6,214.04179799115394,-3.684554259438102,0.734435740469863,-4.33605567370775,1.4506221705182826e-5,0.0010225435679983373
WBGene00008922,F17C11.11,F17C11.11,979.7616780857248,2.0794400143924636,0.4916634814723512,3.2124411796105377,0.0013161209581004315,0.046502940519548584
WBGene00008925,F17H10.1,F17H10.1,398.02974263502097,-2.68766258728625,0.30325105752196624,-7.214031189743781,5.431930564046381e-13,1.0785824942524772e-10
WBGene00008940,F18H3.4,F18H3.4,562.155850934417,1.7053086772211834,0.33187566540542235,3.631807941533668,2.8144255413393873e-4,0.013270157619332
WBGene00008988,F20G2.5,F20G2.5,688.6231047830671,3.311858302663112,0.493891462878569,5.693271728720793,1.2462780328181112e-8,1.5548697085548436e-6
WBGene00009048,F22B8.6,cth-1,1682.0060671067588,-6.939913729018581,0.6004503545612085,-10.725139355983362,7.757005836092227e-27,4.556594511551175e-24
WBGene00009049,F22B8.7,F22B8.7,1069.7894441775202,-2.322771581237279,0.2443634108559726,-7.459265586661899,8.700607245686977e-14,1.9165806398389844e-11
WBGene00009115,F25F2.1,F25F2.1,59.557955268589886,3.713952004198552,0.807975471566599,3.97778412501429,6.956047998819949e-5,0.004052329119312547
WBGene00009146,F26C11.1,F26C11.1,94.31626367676637,-2.5441442612651732,0.6102241674602553,-3.349825146671712,8.086258810330686e-4,0.03166668797445612
WBGene00009187,F27D4.1,F27D4.1,4640.110201271531,-1.2421413068167837,0.19942824084997418,-3.7213450996395316,1.981644070140379e-4,0.009633523483047952
WBGene00009215,F28D1.5,thn-2,217.48783914478196,-5.5063387294437645,0.5507354730274586,-9.090278318052263,9.878585430861137e-20,3.868563816785564e-17
WBGene00009221,F28F8.2,acs-2,643.788820514984,-8.318837493348154,1.5091719905720624,-5.180879013255717,2.2084270538203275e-7,2.1925637045604915e-5
WBGene00009334,F32D8.12,F32D8.12,499.81696406268156,-4.470198749665118,0.4813735933376143,-8.247645497414302,1.615457524942516e-16,4.554944037327918e-14
WBGene00009397,F35C5.9,clec-66,4203.938061254249,3.1391344843135505,0.38914494312357195,6.781880455980898,1.1862161372425615e-11,2.0646018645488437e-9
WBGene00009418,F35E8.2,F35E8.2,52.81511247966784,2.1554565331581417,0.49022630368643094,3.376923108183604,7.330153819262631e-4,0.02944174032591583
WBGene00009429,F35E12.5,irg-5,108701.0590719049,8.034698116296298,0.4040867367718245,18.646239608084223,1.3547741410987431e-77,9.54980292060504e-74
WBGene00009430,F35E12.6,F35E12.6,5221.271793639063,1.615932070880938,0.29543850979930264,3.7772058613449317,1.5859763769360797e-4,0.008014012531198872
WBGene00009431,F35E12.7,dct-17,5049.488341613555,4.560900911643193,0.31157112408777293,13.033624099578605,7.877524855647952e-39,7.403823027661655e-36
WBGene00009432,F35E12.8,cld-9,1637.069599749681,2.1759980045030236,0.3971315902987219,4.2202585879464785,2.4402224858351138e-5,0.0016460409858996858
WBGene00009494,F36H1.9,hrg-5,9.39445436637789,-6.842669226312032,1.6678089550883541,-3.8029950654486213,1.429572042603101e-4,0.007328766056952188
WBGene00009515,F38A1.1,clec-170,555.5956777665168,-2.288384458353819,0.3703929844509248,-4.828343228489985,1.376736548702109e-6,1.1981007323211317e-4
WBGene00009518,F38A1.5,clec-166,263.34284173979955,-5.7615041425470315,0.7050399928392936,-7.462703103349111,8.476520668256419e-14,1.8968569584298252e-11
WBGene00009526,F38A1.14,clec-169,241.13847291353224,-3.2553518920548243,0.503511350649158,-5.472273640906912,4.442980768353832e-8,4.867829175323154e-6
WBGene00009634,F42F12.1,nspc-9,87.7408204227136,3.155884107330906,0.6724082234509017,3.9498090813055544,7.821355410716493e-5,0.004375613832550838
WBGene00009638,F42F12.7,nspc-14,221.365281055322,2.266092782773611,0.3667875222240019,4.815029617324427,1.471780596343956e-6,1.2651928565400667e-4
WBGene00009677,F44A6.5,F44A6.5,484.8387130278147,-2.922335108017997,0.4631767169777951,-5.229829175835116,1.6966674246243033e-7,1.733305605243002e-5
WBGene00009686,F44D12.9,ent-7,303.7055964082122,-2.3064286495227986,0.4009239172112033,-4.505664471424356,6.616556686520678e-6,5.015065385299383e-4
WBGene00009706,F44G3.2,argk-1,2387.4937099510266,-10.83400885802327,1.5427194646639537,-6.698566456652764,2.104740031551236e-11,3.3718892005465143e-9
WBGene00009710,F44G3.10,F44G3.10,76.68313744982343,4.889539580786919,0.8697340588639414,5.046990555389536,4.4882352838638044e-7,4.1904066908550935e-5
WBGene00009787,F46F2.3,F46F2.3,524.5963233729478,2.797618886705335,0.6800340028814454,3.378682355543761,7.283410992986167e-4,0.029337579479748282
WBGene00009888,F49E2.5,F49E2.5,7451.662969655123,1.068301239645793,0.14990968627414908,3.7909574342414767,1.5006767385186614e-4,0.00761971566976403
WBGene00009918,F52A8.5,gcsh-2,1563.0722734127264,-1.2536863042209618,0.22304626977002096,-3.379058098564367,7.27346353290974e-4,0.029337579479748282
WBGene00010019,F54B8.4,F54B8.4,316.27848962817683,3.298598696580414,0.6920180607512493,4.044112220918451,5.252175938465074e-5,0.003261902043192979
WBGene00010034,F54B11.11,F54B11.11,319.253743323612,-3.7459941916397628,0.3887139560187502,-8.350598534937056,6.79179052446019e-17,2.037248144975314e-14
