wbps_gene_id,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000829,MTCE.21,,64449.00328775709,0.37840524428153294,0.15154462127640003,0.0037901728785742954,0.07505657056306098
WBGene00000877,Y49A3A.5,cyn-1,2332.8258254604966,0.5175737004821026,0.14441686691248354,3.9106944964236676e-5,0.005319334554428395
WBGene00000885,T27D1.1,cyn-9,168.46153407245046,0.7317615676292668,0.40535324813149226,3.307719734070472e-4,0.019922050896002734
WBGene00000894,M110.5,dab-1,1589.1779903104543,-0.3643718389225474,0.13620188092333546,0.0026089780321570132,0.0618376898711036
WBGene00000935,F56D1.7,daz-1,786.2773460608422,0.4898716013639815,0.27899622755012726,0.00427165397860698,0.080789455724609
WBGene00000941,Y39A3CR.4,ddp-1,1149.630058827027,0.6353019339930346,0.18529218650167817,1.6393431991440978e-5,0.0032909961456318274
WBGene00001022,C01G8.4,dnj-4,171.37355963388694,0.43947546227087153,0.20065110924925095,0.004258854328681997,0.080789455724609
WBGene00001029,F38A5.13,dnj-11,2214.0430231495534,0.34934475280346355,0.1262444801381394,0.002214178636847164,0.055940205485523274
WBGene00001039,T19B4.4,dnj-21,323.5980095044321,0.44258402215546605,0.22709581924856806,0.0061094547125360305,0.09667440324208013
WBGene00001040,T23B12.7,dnj-22,353.79832611634254,0.6050786765726283,0.3263653011842657,0.0010327149442223428,0.039284009714401324
WBGene00001048,Y71F9B.16,dnj-30,389.56898483713286,0.45111902797188214,0.1698137278103943,0.0013327901200557335,0.0440966873628268
WBGene00001080,Y59A8B.1,dpy-21,821.796874758725,-0.41216105921093205,0.15625001604980263,0.002000443917304752,0.05302751533548384
WBGene00001092,F53A2.5,dro-1,243.55293300889315,0.5033052132272546,0.1940696671139114,8.939256333990989e-4,0.03671912960593242
WBGene00001130,C02C6.1,dyn-1,1498.2830792103418,-0.3313204830819824,0.13089136819170033,0.00479483163547592,0.08495684579384045
WBGene00001229,D2013.7,eif-3.F,2308.5854789135215,0.2890025663685237,0.10615256572256228,0.003513136216349281,0.07207473596314665
WBGene00001320,ZK809.4,ent-1,2085.664041198882,0.33871283853394657,0.13357427719432838,0.0045242483422278336,0.0831153181124693
WBGene00001372,R09B3.1,exo-3,349.5790802080608,0.4429337186488106,0.2124123208086987,0.004938272981083397,0.08614706523190027
WBGene00001402,F21H12.5,fbf-2,321.6754998157909,0.9685443813116933,0.28463969952365364,6.718779428738973e-7,3.619003351495961e-4
WBGene00001423,T01C3.7,fib-1,12730.40268735254,0.3489211706790707,0.13702970753954652,0.0041167992764469565,0.07944222162203685
WBGene00001427,Y18D10A.19,fkb-2,3882.18237415143,0.32086252495260165,0.10545999288167276,0.0011147030698340026,0.04042020816885822
WBGene00001451,F31F6.4,flp-8,100.27374929763016,0.4312298783474637,0.42906954576021344,0.0063128779116171365,0.0977117401814211
WBGene00001481,Y54E10A.4,fog-1,498.8379602439477,0.5601679979428014,0.24360832072637384,8.548075820961636e-4,0.03541796584771366
WBGene00001566,C28C12.9,acdh-13,845.5156495970638,0.42344647078031733,0.1804819938007536,0.0036565614022216406,0.07393281658005497
WBGene00001571,K01C8.5,gei-14,188.02008312322027,0.7191936219068076,0.3565069303156486,2.6559315340958734e-4,0.01734718716530434
WBGene00001579,F56A11.1,gex-2,719.3450624120869,-0.41616662746481575,0.14592130612443407,0.0010691258319205322,0.04021466048223991
WBGene00001581,F57F4.3,gfi-1,20568.826806983292,-0.4613627239172665,0.2887172095837669,0.00672843773435308,0.09956609069318526
WBGene00001595,T23G11.3,gld-1,1043.7588068792807,0.46580804364985173,0.3331903463783006,0.006426674970263813,0.09792055086088534
WBGene00001597,T07F8.3,gld-3,387.8240937883754,0.7575048766968426,0.27810576292825917,3.535602186376242e-5,0.0051502019037031645
WBGene00001598,T21G5.3,glh-1,5481.95708908227,0.5619475366543117,0.28231559042038173,0.0013978802599182018,0.0446543543217964
WBGene00001599,C55B7.1,glh-2,430.9945716318984,0.7620581888618853,0.3072193868622944,6.570111523423985e-5,0.007626993256416153
WBGene00001601,T12F5.3,glh-4,918.0153616022744,0.47218828279528335,0.2801425031155858,0.005600990820173966,0.0922722799618092
WBGene00001645,C03E10.4,gly-20,328.4831163902276,0.49274520548973055,0.28770325652033096,0.004266384142023986,0.080789455724609
WBGene00001650,F25H8.3,gon-1,967.0603764982965,-0.4440635460451209,0.2077656321639297,0.0044595238432930135,0.08226294256682701
WBGene00001679,F13D12.7,gpb-1,3723.361486153456,-0.34727772416635927,0.14102924684217436,0.005185868988562722,0.08850812648920864
WBGene00001743,K06H7.4,grp-1,371.1366813171255,-0.4724334479959385,0.29296405044999596,0.005816769435133949,0.09448566612004072
WBGene00001759,R11G1.3,gst-11,7.815005491558645,0.3189863738057567,0.7520148325008984,0.004259630095111428,0.080789455724609
WBGene00001808,T10G3.6,gut-2,247.72217855896264,0.6174871151441174,0.27777360821258984,5.089937213718144e-4,0.02575400363427023
WBGene00001837,C10E2.3,hda-4,730.9845995219389,-0.39711581227343407,0.1375451601197838,0.0011196151527539074,0.04042020816885822
WBGene00001851,F38A6.3,hif-1,4030.7455259718754,-0.4215139423918515,0.15379511659588746,0.0013993864194117096,0.0446543543217964
WBGene00001855,C18G1.5,hil-4,1078.744782343984,0.577121684847078,0.2967832201886215,0.0012516279929270702,0.04292016713251117
WBGene00001856,B0414.3,hil-5,1249.0409264150117,0.6378370777842459,0.30972627748065845,5.455348160109593e-4,0.027208043823716953
WBGene00001862,ZK381.1,him-3,400.78401567003726,0.48516263474668586,0.3610149982056931,0.0049206782266541915,0.08614706523190027
WBGene00001865,T04A11.6,him-6,345.66328406562997,0.557213461392342,0.2984219380309605,0.001725176437922068,0.048600891031503286
WBGene00001867,T07G12.12,him-8,94.6202679070967,0.8316787645613815,0.35167365464740213,4.933017378215804e-5,0.00632647733476705
WBGene00001872,ZK1127.11,him-14,116.23200185755361,0.5145972925355934,0.37236066014651026,0.003525742119362499,0.07207473596314665
WBGene00001977,Y17G7A.1,hmg-12,1229.5156960781958,0.448941680695465,0.20577273128253384,0.0039009144230089023,0.07635132793639227
WBGene00001985,C18E3.8,hop-1,56.806653592640075,0.8431429338958847,0.5557900239316652,2.1368314469596102e-4,0.015102576538073575
WBGene00001986,F43D2.4,hot-1,27.747635016728903,-0.3711384764241602,0.5711983059097103,0.005917906509447161,0.09502116942045846
WBGene00001997,Y39A1A.23,hpr-9,137.97370530601444,0.4862026100113409,0.27172563671863803,0.004337008666504279,0.08100160707787325
WBGene00002032,F41H10.10,htp-1,392.39937512807154,0.7022927867943557,0.3590925594538402,3.4308595308008564e-4,0.020352402837781645
WBGene00002037,F46C3.3,hum-4,2169.876115781246,-0.4852367588396345,0.19495886861320294,0.0013937495513028568,0.0446543543217964
WBGene00002039,T10H10.1,hum-6,1814.4974973739904,-0.4720762545112274,0.1979388740944531,0.0020229568971127957,0.05320126310283837
WBGene00002041,Y66H1A.6,hum-8,3263.1556355166053,-0.4662898717060808,0.28411181927078055,0.006193285435421135,0.09708822080719558
WBGene00002045,C56C10.8,icd-1,17442.082812170185,0.29544304349240086,0.11753878391028988,0.006152653331583263,0.09700596688840503
WBGene00002059,F53A2.6,ife-1,2663.2892423204307,0.4670323873155687,0.14390201679922615,2.0443967001627022e-4,0.01473286165654656
WBGene00002061,B0348.6,ife-3,1133.1743620197649,0.47432654860047513,0.2021187912662112,0.0021357797200804865,0.05499122315603027
WBGene00002064,T05G5.10,iff-1,2618.5249056355165,0.5657504165750706,0.2549630688692809,9.287155431803844e-4,0.037220486620437664
WBGene00002130,ZK792.2,inx-8,149.40259028299764,0.5315749069339732,0.386893853717062,0.002902095212898483,0.06545999017904686
WBGene00002189,ZK909.2,kin-1,2005.8389132308293,-0.40199965228152784,0.10299453687925848,3.014556461073784e-5,0.004612956511911316
WBGene00002190,R07E4.6,kin-2,2413.080216142464,-0.4272022953623262,0.1273337823853211,1.9789553302232828e-4,0.014562083320648483
WBGene00002214,M7.2,klc-1,325.6313800477578,1.0988673028002807,0.39110929956709456,2.8752259099223836e-6,9.218521929289242e-4
WBGene00002241,F10C2.2,kup-1,513.9145952329807,0.40313373099593797,0.17331436430749797,0.004632448849612823,0.08407083047019713
WBGene00002276,F42H11.2,lem-3,777.4246384829223,0.5750235031175731,0.3236781704268087,0.0015529672236291375,0.046421707748891865
WBGene00002696,E01A2.4,let-504,884.5318700698859,0.500055894515369,0.19843876177409175,0.0010996362913676721,0.04034796266909284
WBGene00002783,F57B10.1,let-607,2023.1125798004844,-0.4064400396370459,0.17973339377177158,0.00516981879130004,0.088346167314272
WBGene00002850,C16A3.3,let-716,3540.9919423189504,0.35348419563645644,0.14407042788521482,0.005084085516619502,0.08783229759632914
WBGene00002915,H19M22.2,let-805,4166.453165420922,-0.49978406051811075,0.24629774792207043,0.0027626579137966264,0.0639124763541244
WBGene00003060,Y47G6A.23,lpd-3,1394.9755959838558,-0.42007325598469164,0.18182658212084998,0.004085023431843307,0.0791495331412978
WBGene00003078,F32A5.7,lsm-4,347.2686629085173,0.3942772632400589,0.17840203229217846,0.006450181166742463,0.09792055086088534
WBGene00003083,T22A3.3,lst-1,248.9683934352266,0.579110990803138,0.3354179368498556,0.0015531628385017445,0.046421707748891865
WBGene00003084,R160.7,lst-2,855.655463865623,-0.4728035455440254,0.19135702054200265,0.0016647446992385019,0.04779840537301848
WBGene00003091,Y22F5A.5,lys-2,16990.19390312107,-0.46471656509628123,0.3157354045631158,0.00660844451335918,0.09825902291580568
WBGene00003119,Y48C3A.7,mac-1,1210.0766977883015,0.3779179774337066,0.12328602692537949,7.391924928776841e-4,0.032529301010100965
WBGene00003123,R09B3.5,mag-1,1938.3637549281414,0.35701682224901404,0.13058905171926805,0.0023215146831066006,0.057721547402215134
WBGene00003161,Y69A2AR.30,mdf-2,292.4836502413017,0.6128035287507752,0.2900088794404164,6.525138886875761e-4,0.0305095556425934
WBGene00003400,K12C11.4,dapk-1,1071.8183202229973,-0.36163305063456547,0.153627337988742,0.006132558360404033,0.09689839812315543
WBGene00003402,C04G6.1,mpk-2,294.8898867818524,-0.4631811042752963,0.20296887772053887,0.002753851700951181,0.06382679346817316
WBGene00003473,K11G9.6,mtl-1,153.19229814884608,-0.463211030731194,0.4310133943591157,0.004843504351978857,0.08536993403631844
WBGene00003507,C14C11.6,mut-14,315.55605096536635,0.40319144225306364,0.18622378480202853,0.006492288409662171,0.09792055086088534
WBGene00003511,F46G10.6,mxl-3,402.61310634140125,0.8320354259091561,0.5726233534168378,2.4604802124533e-4,0.01656641327044807
WBGene00003598,F26F4.7,nhl-2,1230.6672487308456,-0.441383451882257,0.16300143137734982,0.001279562554862124,0.04333045382183838
WBGene00003722,R11G11.1,nhr-132,91.58491560480132,-0.493856708492921,0.3336610825691222,0.004592995935229111,0.08361011062282292
WBGene00003763,Y43F8C.1,nlp-25,119.34162053809659,0.4744579328580984,0.3662240635695273,0.005441681143445777,0.0913302698679468
WBGene00003778,C15H9.1,nnt-1,767.7477388892192,-0.45322210934134444,0.25775287293467847,0.0066938781915961525,0.09929595706422766
WBGene00003815,F22D6.3,nars-1,2708.617494492932,-0.4050763788477291,0.17606954279147308,0.004812149700791569,0.08498613210268115
WBGene00003818,H15N14.2,nsf-1,1113.7140183300903,-0.30408761014986446,0.12199716593911222,0.006222392428613842,0.09731792850605574
WBGene00003835,C15H11.6,nxf-2,164.64287641372061,0.6346290331119907,0.40157673673370825,9.79001537682327e-4,0.03807896300833115
WBGene00003903,F18H3.3,pab-2,2024.1066793894975,-0.485518611363342,0.19679675740645547,0.0014585301735989462,0.04564963054743162
WBGene00003916,H39E23.1,par-1,2164.1597093737723,-0.3686163004123758,0.15846818734744425,0.006208736382160699,0.09721726060718137
WBGene00003919,Y59A8B.14,par-4,385.46281488562653,0.4039162621381099,0.15788256529733957,0.0026374148673203,0.0618376898711036
WBGene00003960,F54D5.1,pcs-1,255.07207342548656,0.4827446936799859,0.2674566887998698,0.0044575843665101205,0.08226294256682701
WBGene00003980,F09C3.1,pes-7,1862.736392136283,-0.4718969354064745,0.2090026156236006,0.0026161681939832512,0.0618376898711036
WBGene00003993,B0523.3,pgl-2,212.3106781956088,0.8215327488988542,0.37026822382436836,7.561133394327848e-5,0.008211146958711195
WBGene00004033,E01H11.1,pkc-2,1326.4835707507214,-0.4447268413828609,0.19360460286921666,0.0032656665633334497,0.0700043714697143
WBGene00004037,Y75B12B.6,plc-2,1112.3685127583353,-0.4568287184525487,0.257760715838,0.006321296744678449,0.09772971522828931
WBGene00004043,Y71F9B.7,plk-2,456.5326777694176,0.5100028526191623,0.30127912036110777,0.0035106469318284934,0.07207473596314665
WBGene00004053,ZK1005.1,tank-1,2387.869191044966,-0.48969812870138385,0.2298109153140175,0.0026636329641928614,0.062271669263578244
WBGene00004064,H12C20.2,pms-2,353.83167292777705,0.6459165014442501,0.17227869243030106,4.55463031949451e-6,0.0012516867731084298
WBGene00004089,VF11C1L.1,ppk-3,909.9573818493091,-0.41925705920892764,0.19344322399409816,0.005504173371563001,0.09151837151886856
WBGene00004090,C15F1.4,eif-2Bgamma,480.1255510639958,0.44256132189234154,0.190985197584699,0.0032049602357434484,0.06952915270897746
WBGene00004114,D1044.3,pqn-25,101.11308051502239,-0.4951179690834416,0.37645224252383674,0.004290712670630894,0.08092390452088324
WBGene00004167,Y57A10A.18,pqn-87,4505.00116668524,-0.2889982644722042,0.10751085250587428,0.0038857978902657117,0.07616616359580507
WBGene00004173,ZC15.8,pqn-94,61.1331481055837,0.3457416506385923,0.5891424588942019,0.006514878021426914,0.09792055086088534
WBGene00004178,D2030.6,prg-1,3854.9375814010814,0.5329271375523994,0.25510849172791095,0.0017003675915924217,0.048306223604184705
WBGene00004179,C01G5.2,,1207.287862854379,0.605074589100667,0.281546838917452,6.682753979064366e-4,0.03085204217997532
WBGene00004203,Y113G7B.23,swsn-1,1019.2843931589094,-0.3656817935685498,0.15926055149984203,0.006812480131527249,0.09995931548229256
WBGene00004244,C30G12.7,puf-8,400.7850739109927,0.5028856010509218,0.2940730551665049,0.0037790347119079602,0.07505657056306098
WBGene00004304,C26D10.1,ran-3,2307.699743095842,0.4507071139968853,0.15269575140657668,5.92288671908356e-4,0.028793354714505136
WBGene00004305,R05D11.3,ran-4,967.4141557918961,0.396153127973863,0.14610772420592305,0.0018688351269181946,0.05104611322328683
WBGene00004315,T23F6.4,rbd-1,1494.9109658591547,0.39644123712646134,0.16912832954007684,0.0047236480766187855,0.08492475967923707
WBGene00004333,W02A2.6,rec-8,520.1628656062759,0.45469786744324786,0.25577641104113125,0.006456420065310786,0.09792055086088534
WBGene00004358,F08F3.3,rhr-1,1876.9795673850435,-0.45979539433794814,0.25429453893031556,0.005886311858580875,0.09492823411694618
WBGene00004373,W06H8.1,rme-1,4035.7515499810274,-0.3682685891801745,0.1546556323775568,0.005460469378170786,0.0913302698679468
WBGene00004378,F18C12.2,rme-8,2454.590580702976,-0.3719024545735221,0.150866975570535,0.004318107281201372,0.080937498103953
WBGene00004386,K08D10.3,rnp-3,492.14188607909466,0.4073815285674965,0.18893546289747393,0.0063396389323616175,0.09781713602837848
WBGene00004422,T22F3.4,rpl-11.1,7928.286729272397,0.8915711589751341,0.3487361239952687,1.911607592301372e-5,0.0035715857756254575
WBGene00004437,C03D6.8,rpl-24.2,1114.7974854822073,0.46015533793553637,0.11162368836146766,7.998559266183618e-6,0.0019583381650623384
WBGene00004439,F52B5.6,rpl-25.2,10122.129643188386,0.4067661927604494,0.1012172602607913,1.8169798707994442e-5,0.0034787408291565604
WBGene00004680,C29H12.1,rars-2,224.78121066710386,0.6462407556504411,0.2907831748594564,3.721946934052021e-4,0.02161658339998651
WBGene00004702,T28D9.2,rsp-5,526.3652956248745,0.4150550778370171,0.18458726280157545,0.004886222870837042,0.0857860197896892
WBGene00004726,F10E9.8,sas-4,312.81552880834624,0.47317023604595326,0.1857188276123999,0.0013889937710155312,0.04464007188662326
WBGene00004728,F21H11.2,sax-2,869.546145157919,-0.4929981265735024,0.14791701905130447,1.19597879019064e-4,0.01048650622491852
WBGene00004735,Y47D3B.7,sbp-1,768.3643656817588,-0.47633786487416124,0.24576182523778584,0.004145225581172221,0.0795621618371579
WBGene00004736,K11D9.2,sca-1,22584.72635772657,-0.3904759795049926,0.12420436460977159,5.265843812485972e-4,0.026360540066518997
WBGene00004739,H20J18.1,scd-1,1125.2673665703282,-0.4154045862368669,0.1894246765689949,0.005446449729302917,0.0913302698679468
WBGene00004747,C25D7.3,sdc-3,451.7923796568771,-0.47489338826170724,0.2298457851713949,0.003518460904489966,0.07207473596314665
WBGene00004760,F10F2.1,sel-2,3658.075963677506,-0.3773710868489208,0.15806980360439968,0.005009873155885465,0.08693679370767225
WBGene00004768,F55A11.3,sel-11,1380.4243714081188,-0.43479317007923013,0.16475225625226325,0.0016294639673290444,0.047187874804414866
WBGene00004788,C54H2.5,sft-4,2503.373253296361,-0.4314353931300332,0.11612159542002,5.151448807481651e-5,0.006423093485328511
WBGene00004798,F43D9.4,sip-1,979.6209207438178,0.7133206559390244,0.3215727496903154,1.9067071314172863e-4,0.014185479686002861
WBGene00004808,F46A9.4,skr-2,524.8944777954082,0.7951596096172984,0.41319760460940347,1.6619897381968784e-4,0.01293662070205732
WBGene00004823,C06A8.4,skr-17,103.39694859611284,0.4672182547028338,0.2884492929210917,0.006189169843789645,0.09708822080719558
WBGene00004879,C48B6.6,smg-1,1610.8762695910305,-0.2981699082031606,0.11252865535253465,0.004149594395552063,0.0795621618371579
WBGene00004884,Y54F10AL.2,smg-6,1301.0638023581382,-0.4445860593441352,0.1618640490361866,0.0011190578053941302,0.04042020816885822
WBGene00004887,C41G7.1,smn-1,317.81942949276817,0.4256036705575262,0.2048967731548725,0.006061942342858579,0.09637557920771384
WBGene00004891,Y71D11A.2,smr-1,536.0837541223959,0.38389987356319816,0.16081257915631858,0.004752973275877745,0.08495684579384045
WBGene00004894,Y22D7AL.8,sms-3,89.66849198004114,0.5491327563163679,0.451927583202028,0.0022448161799422865,0.05650223304505202
WBGene00004929,AC7.2,soc-2,1260.910649844012,-0.4587611848708727,0.18527704378501025,0.001911515759125386,0.05168769319755512
WBGene00004951,K10B3.10,spc-1,4860.219529890492,-0.47243559410715996,0.16359320958841067,5.785879825979483e-4,0.02833187554059626
WBGene00004952,Y34D9A.4,spd-1,465.6496185494226,0.572440184018817,0.28784489285753523,0.0012426807586667764,0.042797798200017424
WBGene00004984,ZC404.8,spn-4,324.62546881954756,0.5736068130184376,0.30208492636763645,0.001380263108787824,0.04457223746507636
WBGene00005006,D1014.8,spr-1,248.23166325880703,0.5226334621006813,0.24481663386729544,0.00178766933515357,0.04994347565804559
WBGene00005011,F26F4.8,F26F4.8,110.3563799841685,0.45726289356435795,0.37529241306067496,0.0062863455496073375,0.09763774990889551
WBGene00005832,C25F9.1,srw-85,62.709171982313066,-0.4221417085514145,0.43506748577765053,0.0066066312861857565,0.09825902291580568
WBGene00005959,K07C6.11,srx-68,7.97769163015757,0.25385044793008976,0.7729782270897555,0.0027670409709234017,0.0639124763541244
WBGene00006307,F28C6.6,suf-1,1067.9684139251658,0.4842200301167785,0.1303708504649458,3.347371816205748e-5,0.004953374601871056
WBGene00006311,F57B1.2,sun-1,283.6968814972856,0.48310284938244547,0.3323040557423475,0.005234161921868747,0.08888985566536903
WBGene00006331,R10E4.2,sup-26,2229.3182399518873,-0.4122809739639969,0.1408801256307842,8.858250667405057e-4,0.03659055321695598
WBGene00006363,F35D2.5,syd-1,36.40080945189254,-0.49773174723604846,0.5511340081116958,0.002782465886851285,0.06415870827455378
WBGene00006376,C24G6.1,syp-2,162.21994587968754,0.6354792012144441,0.3971143964638256,9.592564997021142e-4,0.03765990677839262
WBGene00006377,F39H2.4,syp-3,138.07211195395655,0.4649251653653861,0.35740285838043634,0.006160806959620604,0.09700596688840503
WBGene00006463,T26A5.3,nduf-2.2,645.0455490251306,0.651026142751845,0.23817598712561897,1.090823666156382e-4,0.009925021275987728
WBGene00006527,C02F4.2,tax-6,2475.8917278152658,-0.39669620445938414,0.15921070642804439,0.003315532672912521,0.0702859276886731
WBGene00006572,C06G3.11,tin-9.1,446.0957759167345,0.79404363562272,0.2213018033114347,1.3058413842994738e-6,5.781013330621525e-4
WBGene00006574,DY3.1,tin-13,1030.616688694875,0.6509828514600863,0.17945972667560314,6.664933786182987e-6,0.001693396195561134
WBGene00006644,F59G1.2,tsp-18,10.291110630200828,0.30267615022303107,0.714434299793016,0.005098189136887201,0.08783229759632914
WBGene00006699,C47E12.5,uba-1,6860.565996203569,-0.2615791539111575,0.08578422136787653,0.001427733141842642,0.0451311138217207
WBGene00006727,F25B5.4,ubq-1,15826.986483177241,-0.42658869771665664,0.14672263845626807,8.338673584291446e-4,0.03509018077689644
WBGene00006738,Y48A5A.2,ulp-3,158.07268879783905,0.68962993812071,0.2606546418095795,8.84716478405389e-5,0.009084288813243744
WBGene00006757,F27D9.1,unc-18,1320.6721139199565,-0.4370163601864686,0.1413512696320495,4.359138662986077e-4,0.023861854160882323
WBGene00006768,ZK637.8,unc-32,3329.934298811422,-0.43995860764967737,0.1384286073067643,3.2267429156280684e-4,0.01975060004629435
WBGene00006815,W01A11.3,unc-83,2435.21887523055,-0.49264301536642596,0.15811269575142287,2.4083353223955118e-4,0.016296805754461286
WBGene00006833,F53F10.4,unc-108,2782.8209616978447,-0.3999013901643113,0.15542438960564506,0.002626820109777773,0.0618376898711036
WBGene00006876,ZK1151.1,vab-10,7867.014817614436,-0.4715710334637463,0.2533191744804225,0.00481541800047124,0.08498613210268115
WBGene00006921,F20B6.2,vha-12,17749.556256080483,-0.42935083606820174,0.21347932967230973,0.006482897121858141,0.09792055086088534
WBGene00006924,F56D12.5,vig-1,25744.916793206383,0.2874125370208978,0.09116767989152266,9.089751950107365e-4,0.036927425362231134
WBGene00006996,C08B11.1,zyg-11,798.6892372124565,-0.4567919385784368,0.2057533688827123,0.0033300476656299895,0.0702859276886731
WBGene00007009,Y65B4BR.4,wwp-1,3531.8022364092662,-0.35774089912703116,0.12620282916819442,0.0017208555534958465,0.048600891031503286
WBGene00007053,T04D1.4,chd-7,2378.38598289114,-0.39559297696995444,0.13941253122090944,0.001310795305885819,0.043523305425400616
WBGene00007087,B0001.2,B0001.2,528.1098186505354,0.4992722361371379,0.22004258589919182,0.0018662597040123134,0.05104611322328683
WBGene00007089,B0001.4,B0001.4,454.08094723115977,0.6214422127248985,0.23713275655069352,2.0568676603525572e-4,0.01473286165654656
WBGene00007101,B0024.11,B0024.11,813.0094856653132,0.4827953556249,0.14208561209803122,1.0596734776171603e-4,0.00990941878443936
WBGene00007106,B0035.3,B0035.3,246.1588282745595,0.4147713136460429,0.1835465345230779,0.004787366990445593,0.08495684579384045
WBGene00007109,B0035.6,edg-1,512.0382316306976,0.5022596564068257,0.1998469863379927,0.0010887170953522427,0.04031271957390388
WBGene00007111,B0035.12,sart-3,1187.4345535584225,0.32202383058678485,0.108269676163418,0.0013787935602658599,0.04457223746507636
WBGene00007113,B0035.15,B0035.15,406.1438249510297,0.5339591512612317,0.23758566728063918,0.0012864689069026652,0.04333045382183838
