WBgeneID,wormbase_gseq,wikigene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00001898,M163.3,his-24,1935.8614487801967,-2.806442713150907,0.47807766145506175,-4.824410130628342,1.4041821256485048e-6,1.8433568018989512e-4
WBGene00001944,E03A3.4,his-70,46.942895012978596,3.8666084852544658,1.0190582571610654,3.3036467361869017,9.54360097132686e-4,0.029695032909428768
WBGene00001973,C32F10.5,hmg-3,899.2064544363425,1.8163479445796455,0.32384631541873077,4.064730342470063,4.808802691772199e-5,0.003347703853706464
WBGene00002101,T28B8.2,ins-18,13.159456754873906,6.604539321764811,1.8737519296010055,3.2579229007463675,0.0011223089381962239,0.03319722404312607
WBGene00002116,W09C5.4,ins-33,18.515972326753875,4.86098593157589,1.3656743384397958,3.193283939535735,0.001406645583994322,0.03839890408783073
WBGene00002130,ZK792.2,inx-8,149.40259028299764,2.1313282926656583,0.5011072711683646,3.2554472595500537,0.001132139213649299,0.03334488658320927
WBGene00002199,M176.6,kin-15,38.702065102139656,5.44052754020122,1.1020873731729124,4.482881902527772,7.364168849953483e-6,7.463801722629325e-4
WBGene00002216,T09A5.2,klp-3,104.66530430391728,2.8860817553741023,0.5384842372026345,4.431107896063088,9.375016201911516e-6,8.91208436738954e-4
WBGene00002227,W02B12.7,klp-17,21.65092437710346,8.484035626900173,2.579296143967847,3.0954319245474364,0.001965264800662278,0.04744169879567222
WBGene00002267,C44F1.3,lec-4,371.64671009427263,2.468690512520535,0.5254878655153685,3.7464052772936167,1.793866952779873e-4,0.009583977549270454
WBGene00002497,F52H3.1,let-268,336.0719178293259,1.9952600530137603,0.43265638276787455,3.455999061999244,5.482572289061602e-4,0.020591764695483683
WBGene00003072,T21E3.3,lrp-2,674.8091212581173,2.040407654906579,0.4308722966014967,3.5750909655982466,3.501061460651466e-4,0.014757991184593214
WBGene00003175,C44B11.3,mec-12,360.2835955456131,2.237166780658059,0.5475673732689974,3.172516964053408,0.0015112373007296674,0.040501428014235154
WBGene00003214,C05D11.11,mel-32,9311.927664455066,-1.321194223575302,0.2537155557317864,-3.2366727424605437,0.0012093200889815136,0.034946054730652376
WBGene00003230,W02A2.7,mex-5,408.25643933947015,1.8151306896271477,0.3975241283515378,3.3083040646633504,9.386283902624643e-4,0.02927161477687287
WBGene00003424,F26G1.7,msp-3,25.579902081465455,8.790908745310604,2.6919629609806988,3.0798747477157615,0.0020708766402978093,0.04896220173218697
WBGene00003438,F58A6.8,msp-45,20.168258601266093,8.670417633911569,2.5034835070690145,3.2636195169015476,0.00109998778384552,0.032747800459020836
WBGene00003442,C34F11.6,msp-49,24.356297400054135,8.920682428135217,2.4905434171263887,3.381062289550879,7.220617228296853e-4,0.02490865675080319
WBGene00003452,ZK354.11,msp-59,26.122367761802813,8.995401254159466,2.500474067958601,3.397516240228459,6.800055162946819e-4,0.024220144797431255
WBGene00003457,ZK1248.6,msp-64,30.66438017320486,9.30691704363625,2.375195361605906,3.707870597087121,2.0900940772871718e-4,0.010514546263257802
WBGene00003468,ZK354.4,msp-113,17.36044192996985,8.515842368393377,2.3054536006577906,3.4769046603697866,5.07238151669459e-4,0.019475684352679174
WBGene00003473,K11G9.6,mtl-1,153.19229814884608,-7.3503392546958155,0.7706713025376306,-8.888795044189834,6.177515846843355e-19,7.095906536074068e-16
WBGene00003474,T08G5.10,mtl-2,2517.5282593362385,-3.8552894324114217,0.49546937996091545,-6.771941048458131,1.270659186721959e-11,5.1514018322869065e-9
WBGene00003528,C37H5.9,nas-9,64.01581732526795,4.664983217492515,1.1169506963175042,3.7288872563705153,1.923271712573416e-4,0.010003915957023383
WBGene00003675,W05B5.3,nhr-85,78.12862971912018,2.2287683695728293,0.46766758299451405,3.6965751581569606,2.1852758498682804e-4,0.01080324304366131
WBGene00003704,Y45G5AM.1,nhr-114,1452.7912508732902,-2.4122006290270397,0.3084224003069981,-6.1999408185776055,5.648439637318346e-10,1.6565551481020443e-7
WBGene00003727,C56E10.4,nhr-137,138.73812749654815,-2.1685548796039416,0.3867399662733093,-4.314410263005435,1.6002951991094693e-5,0.0013570051764506218
WBGene00003734,F58E1.6,nhx-6,37.994472458229026,7.025024553283271,1.6067747924289935,4.060945307350298,4.88744209904225e-5,0.0033684250946599188
WBGene00003747,E03D2.2,nlp-9,76.63374238035128,2.3245804075018683,0.5906258922165771,3.089232002095857,0.002006746648858882,0.047939334155755346
WBGene00003752,D1009.4,nlp-14,150.4640190859985,2.9674518479855307,0.7030222603035482,3.509777694550019,4.484814804432195e-4,0.01781518364965227
WBGene00003756,F33A8.2,nlp-18,94.2552404574817,3.463706952490323,0.7483013446537476,3.9605794826704246,7.476810053659728e-5,0.004861337253756873
WBGene00003757,K09C8.6,nlp-19,8.526260854428887,6.38743096467653,1.676135631338401,3.5125027203051538,4.43907460147807e-4,0.017735711393267746
WBGene00003778,C15H9.1,nnt-1,767.7477388892192,-1.912112740896612,0.3215197166960063,-4.391994231046647,1.1231568016667045e-5,0.0010321062236115903
WBGene00003812,F55B12.5,nrf-5,218.06131301553003,2.7226491898329646,0.5637516071350448,3.9426037313283198,8.060177036438942e-5,0.005119883883422782
WBGene00003816,F25G6.6,asns-1,405.8246456731543,2.742654495362768,0.6812330410575423,3.292051853329492,9.945927179306326e-4,0.030601486660615712
WBGene00003844,K11C4.4,odc-1,2156.2278967562256,-1.7154112498459686,0.3901786669775902,-3.1150120514296993,0.0018393739464237918,0.04568275761712711
WBGene00003936,T17H7.4,pat-12,770.9001792184678,1.7986944570683079,0.41376848077811934,3.138698372157362,0.0016970002830041548,0.04315766033381784
WBGene00003994,C18G1.4,pgl-3,756.1399149921824,1.8740274931093226,0.4091380278474107,3.3583470603758454,7.84100977411543e-4,0.026043488849736646
WBGene00004007,F22E10.2,pgp-13,77.75780073455024,-2.4927430101030716,0.5288151857552307,-3.7683165381438952,1.643522109002225e-4,0.008989805059716933
WBGene00004008,F22E10.3,pgp-14,89.6309240773403,8.344425886851036,1.6133502097701071,4.862196589027512,1.160902407912092e-6,1.5688116461431642e-4
WBGene00004043,Y71F9B.7,plk-2,456.5326777694176,1.6503326107117389,0.37452585648295383,3.071437100535928,0.0021303104254764846,0.049939113783618816
WBGene00004044,F55G1.8,plk-3,470.6572088379679,2.1276893938650736,0.41197861743267356,3.950907462159912,7.785542561208081e-5,0.005018034209396813
WBGene00004062,T10H9.5,pmp-5,6108.984101494539,-2.800485783894063,0.37164412193063,-6.190023326464625,6.01553123138587e-10,1.727460051946309e-7
WBGene00004098,AC3.4,pqn-2,69.03240478325733,6.627909232066834,1.6478078062282782,3.7188252227626037,2.0015147576207755e-4,0.010218103488535099
WBGene00004103,C09G1.1,,10.755264025058057,6.65604606728436,1.6594860429746736,3.7096100285661224,2.0757873252404214e-4,0.01049826928441881
WBGene00004123,F39D8.1,pqn-36,208.9827203363621,3.7118050910931633,0.9805914535323697,3.275375366084751,0.001055216637330903,0.031827365708904085
WBGene00004130,F54E2.3,ketn-1,3185.7238540556523,1.8225722984961041,0.3922009595561778,3.3721801700657554,7.457564576070041e-4,0.025469923183911464
WBGene00004139,R09B5.5,pqn-54,333.5829203038412,3.899004201374636,0.99031629515317,3.4322410102813867,5.986153271047122e-4,0.02212148436678647
WBGene00004144,R11G11.7,pqn-60,11.899770991085504,21.631929886341343,3.1004482527014297,6.815766032517727,9.37627875302458e-12,3.916443222172448e-9
WBGene00004215,C09D8.1,ptp-3,575.8777905822667,1.772376687832797,0.3590924561575817,3.5433122194982447,3.951345972923612e-4,0.016338950265319636
WBGene00004349,C41G11.3,rgs-6,55.97502186727306,3.1012637637010783,0.7850227212937545,3.313615890523618,9.209793168997559e-4,0.02904983730925912
WBGene00004364,Y22F5A.3,ric-4,167.7435370214138,2.1852666912120675,0.5076527547916926,3.3197233252552536,9.010670162822464e-4,0.028612129648645568
WBGene00004394,Y57A10A.11,rol-1,436.23895410208405,6.330968899902735,1.343873255404342,4.338927705015101,1.431796098678034e-5,0.0012651203477037193
WBGene00004732,C18F3.2,sax-7,1137.5419951140432,1.7537412972701651,0.35668643621057483,3.5149676858752246,4.398075006296661e-4,0.017735711393267746
WBGene00004921,F31E8.2,snt-1,130.30646227049715,2.3185562704229246,0.5695000299371089,3.193250526472758,0.0014068083694395328,0.03839890408783073
WBGene00004963,C17D12.6,spe-9,12.710366866970862,7.289126710584406,2.055873709730049,3.302307276197363,9.589295919488561e-4,0.02970311347286075
WBGene00005228,C05E4.14,srh-2,24.52410936671272,-4.920812981030987,0.9949221166565578,-4.443375925632408,8.855823468071054e-6,8.536270677195203e-4
WBGene00005444,T05E12.7,srh-237,130.1641733316766,-3.4966935745948193,0.9282082599769779,-3.2284711349898414,0.0012445381803338972,0.03559398109281472
WBGene00006051,T28H11.5,ssq-2,69.25853243568069,8.616870015943844,2.522584948716831,3.2176795552802573,0.001292321103253055,0.03627974355853383
WBGene00006056,F32B6.5,sss-1,34.32391783059511,9.485520712201135,2.2994312463879516,3.907714451700171,9.3173330623417e-5,0.005811317598702172
WBGene00006220,T01B11.5,str-176,48.83026196656216,7.9719581323689805,1.4600412247344663,5.11763504056393,3.0939053530723285e-7,4.846180839403292e-5
WBGene00006311,F57B1.2,sun-1,283.6968814972856,1.9372858541587716,0.44479466910243143,3.231346852827906,0.001232083288702359,0.03539899402407035
WBGene00006418,B0222.4,spl-2,507.70058587548914,4.089045819107231,0.48604964486880425,7.384113653814099,1.5347230943822337e-13,1.0073630063316529e-10
WBGene00006431,C02F12.4,tag-52,341.2935789500169,-2.103338594529791,0.38924723237623127,-4.119075130584529,3.803961148594861e-5,0.002774275157260929
WBGene00006468,F13E6.6,rhgf-1,76.51757537282396,3.243900301117692,0.8444511820728807,3.2493296940886736,0.0011567732154773385,0.0338534225098506
WBGene00006510,C01G6.6,mtrr-1,2379.3102072016723,-2.4853637190096034,0.20443006118254073,-9.711701437279434,2.688118812870974e-22,7.410605943322701e-19
WBGene00006562,K01C8.3,tdc-1,231.65244066663195,-1.2580780917421284,0.22364380576401927,-3.389667284333484,6.997749879541643e-4,0.02444018279380872
WBGene00006820,C09D1.1,unc-89,3237.3780654702737,1.892034406396696,0.4408760012204415,3.1574283983325,0.0015916732047166803,0.04177850555374772
WBGene00006831,C52E12.2,unc-104,208.45325434900838,2.5442062222950783,0.6459439544306725,3.164680477730948,0.0015525334266102793,0.041154078369992485
WBGene00006870,F14F3.1,vab-3,34.566752787690554,3.426438651454781,0.9071273115288446,3.2260506483071825,0.001255111442971347,0.03570955369129572
WBGene00006890,K07E3.8,vem-1,1295.180112196652,-1.379624059988612,0.2401924064623771,-3.6621643162828015,2.500933532506266e-4,0.012011452199326263
WBGene00006925,K09F5.2,vit-1,597.1441433615278,4.287620468221591,1.220489213759831,3.1033625086726264,0.0019133511580225263,0.04659652360809629
WBGene00006926,C42D8.2,vit-2,134.58770002135307,11.505789398958667,3.2639695356642284,3.3719032235755697,7.465067445081423e-4,0.025469923183911464
WBGene00007087,B0001.2,B0001.2,528.1098186505354,1.4786243705147282,0.25584836202501876,3.825017142064138,1.3076298758132665e-4,0.007710045350785127
WBGene00007169,B0393.4,B0393.4,189.01697052228835,2.9639815117427997,0.7587950849716103,3.247229140704025,0.0011653452655763594,0.03392337041669295
WBGene00007197,B0513.5,prdh-1,270.6373958544901,2.27100272371687,0.4270114021356153,4.147436613775513,3.3621851176626966e-5,0.002532478670047137
WBGene00007250,C01G12.10,nspb-8,13.320650968998134,8.12059400631132,2.233106453659875,3.412552945616096,6.435742387316567e-4,0.02316195119236855
WBGene00007255,C01H6.6,cnnm-4,75.99828433401501,2.8621466624013676,0.7687030717878971,3.0728986901370656,0.0021199044365345938,0.049779834332526134
WBGene00007301,C04F12.7,C04F12.7,65.17393847355653,6.054567414011699,1.638788568018687,3.3894350512386295,7.003679776229284e-4,0.02444018279380872
WBGene00007305,C04G2.2,ttbk-5,18.563492789835582,5.864511304813712,1.727346775309987,3.1056365644072863,0.0018986992289231762,0.046486092666921955
WBGene00007307,C04G2.8,spch-1,92.2216506142175,7.208798960046316,1.6981070940223217,3.9507513888038255,7.790621886324129e-5,0.005018034209396813
WBGene00007334,C05C10.7,C05C10.7,37.654673367179804,3.362437318714718,0.7740005134197366,3.698236976701374,2.1710215704023384e-4,0.01080324304366131
WBGene00007358,C06A12.5,lact-6,34.64049506999326,-9.258870103648142,1.5462111980733302,-5.664730739605436,1.472555862618425e-8,3.171517189114433e-6
WBGene00007362,C06B3.3,cyp-35C1,3394.75064199725,-2.8731872845791178,0.4128321452507051,-5.748552557935929,9.001066740727022e-9,2.0011403863577625e-6
WBGene00007415,C07E3.4,C07E3.4,83.38003678905582,4.569802496419241,1.278834789048242,3.182430233578603,0.0014604469620591565,0.03936999346119909
WBGene00007422,C08B6.1,ugt-17,1216.6170594238795,-1.7848769374877307,0.4109740354889971,-3.1264187674506516,0.0017694938213215555,0.04450858181221957
WBGene00007516,C11E4.1,gpx-5,149.10393186110792,3.5758779510394687,0.9445921196744909,3.256302786116218,0.0011287331236548449,0.03331575455344407
WBGene00007537,C12D8.6,fipr-8,11.399320093461924,7.622202055662817,2.055731947763351,3.464557752002549,5.311040891484555e-4,0.020002018483121064
WBGene00007544,C12D8.17,fipr-6,14.643504785216534,7.402582743115269,2.219149997923314,3.1104624516480284,0.0018679464285361353,0.0460885600694267
WBGene00007545,C13B4.1,C13B4.1,1435.1805000067766,2.3410046150622605,0.3795230302762332,4.850837678341413,1.229411317714128e-6,1.6448651487594625e-4
WBGene00007565,C14A6.1,clec-48,1348.1996932654235,-3.2511607919404946,0.6117238573485556,-4.497390054174239,6.879271426885679e-6,7.183627071832742e-4
WBGene00007624,C16C10.3,hrde-1,1145.169751618143,1.59276892359582,0.3135537363037668,3.4851089209702786,4.919367479265231e-4,0.019101003192730125
WBGene00007653,C17G1.7,cysl-1,915.8825788528329,-1.0564060642597386,0.17857047315602897,-3.1158906308859327,0.0018339027531211892,0.04562908943866872
WBGene00007688,C18E9.8,C18E9.8,50.46308402727171,4.912224725026546,1.2994287217858684,3.3955111589057454,6.850058150191398e-4,0.02429090135769525
WBGene00007732,C25G4.4,spe-44,146.13980330516327,2.741563917232629,0.6838171678841035,3.278016438470787,0.0010453930753901528,0.03166966626632498
WBGene00007756,C27A7.5,C27A7.5,135.2357438764958,2.592354873390696,0.6785486122337746,3.0835740220626002,0.002045302214573775,0.048524002970197794
WBGene00007848,C31E10.7,cytb-5.1,2301.259968883782,-1.5054530672900879,0.27107086802090835,-3.709188946163462,2.0792422480022746e-4,0.01049826928441881
WBGene00007866,C32H11.3,C32H11.3,213.05249376939307,7.467709901889432,0.9044757327003199,7.703589659710687,1.3229620527444486e-14,9.59774154475236e-12
WBGene00007867,C32H11.4,C32H11.4,28242.13364201343,3.3949800205383007,0.4038724653537172,7.168054940320917,7.607077668443543e-13,4.3689982742427417e-10
WBGene00007872,C32H11.9,C32H11.9,1854.8649874310754,5.362406932649168,0.9929622507831032,4.896869874775615,9.737527252149484e-7,1.3289314420161235e-4
WBGene00007873,C32H11.10,dod-21,2201.002016145509,5.864003130149624,0.6817723627602292,7.8677333126747415,3.611243673763605e-15,3.1110864249473458e-12
WBGene00007875,C32H11.12,dod-24,28648.2959875153,4.067511218625484,0.339930341435887,10.494830215967463,9.124159905980727e-26,4.192247338134612e-22
WBGene00007890,C33A12.19,C33A12.19,61.77852050048037,-2.7388615579690274,0.7096635635465883,-3.1548210630684994,0.001605965684861013,0.04196664927720868
WBGene00007935,C34E11.2,C34E11.2,104.27017028633526,2.4530742742190554,0.6319718606746689,3.090444995658554,0.001998568181253353,0.04793883987465527
WBGene00007977,C36B1.10,gska-3,19.10376933167132,8.642282527726126,1.9752776405487098,4.122095223770311,3.7544193479346116e-5,0.002752708313400568
WBGene00008043,C40H1.8,C40H1.8,590.4753566084541,-3.286577655561662,0.31706935508617795,-8.7885429823525,1.515120695390667e-18,1.4917445475189254e-15
WBGene00008051,C41C4.3,lron-4,17.11275302047636,4.725988509667606,1.2796507818774951,3.3024545208086096,9.584262854320767e-4,0.02970311347286075
WBGene00008233,C50F4.8,C50F4.8,210.31801170243705,2.764593477889249,0.6635953933995244,3.4126118119777655,6.434352525521503e-4,0.02316195119236855
WBGene00008272,C53B4.2,C53B4.2,23.355738429654895,4.819147446047409,1.2847905768527774,3.3617521204331924,7.744961593896575e-4,0.025910008656364208
WBGene00008333,C55A6.4,C55A6.4,392.6353661534016,3.006869946623908,0.5527683158184687,4.535118737607193,5.757108785666128e-6,6.151626938110226e-4
WBGene00008385,D1081.7,lotr-1,642.5504170622648,1.742535378230511,0.309041737187216,4.020607020720276,5.804837050375536e-5,0.003961082866454276
WBGene00008390,D1086.3,D1086.3,435.4844001509419,5.310198382935137,0.8375735081557618,5.743016387333724,9.30047222792719e-9,2.034884272853149e-6
WBGene00008399,D2005.4,D2005.4,435.46745468085703,2.1590416074971186,0.3699548327100906,4.484443669363284,7.310441460080888e-6,7.463801722629325e-4
WBGene00008436,DH11.2,DH11.2,661.0453223011259,-2.7473133059455193,0.41106896535933857,-5.4669982298007245,4.57720622535682e-8,8.301606659252423e-6
WBGene00008448,E01G4.6,E01G4.6,1520.9520939592817,8.171139424812132,1.3260318200019565,5.785034196842134,7.249758027659355e-9,1.693740078868755e-6
WBGene00008493,F01D5.2,F01D5.2,408.7921932085638,2.0552330799955594,0.49170184556132873,3.1629596147236323,0.0015617399501117932,0.04116065673487755
WBGene00008494,F01D5.3,F01D5.3,571.4171558145107,2.1911802357443637,0.3781282636048979,4.472504169938113,7.730889225136713e-6,7.77829029775799e-4
WBGene00008508,F01G10.5,F01G10.5,80.90553272593093,4.760339996737422,1.228807923843583,3.467051207980107,5.262016340349782e-4,0.01993031628238167
WBGene00008511,F01G10.9,F01G10.9,266.68129444113487,4.303627340706195,0.9005931128995827,4.223469273998662,2.405701809777758e-5,0.0019391926167237788
WBGene00008554,F07C6.3,F07C6.3,66.98637728903304,4.254229032847056,0.7501180347331077,5.004851048785692,5.590524281421178e-7,8.197849648415906e-5
WBGene00008560,F07H5.9,pho-13,961.8374044256101,-1.7799601851855038,0.3347410589654811,-3.823732257827071,1.3144665245462165e-4,0.007710045350785127
WBGene00008575,F08E10.7,scl-24,21.13150761774648,7.563776870944438,1.6460476955016263,4.2913561315680955,1.7758524197215483e-5,0.001468208036201587
WBGene00008610,F09C3.2,F09C3.2,75.43248004079658,2.831702826151288,0.6230471246340613,3.742418083577199,1.8225795479376883e-4,0.009662475572605037
WBGene00008621,F09C8.1,F09C8.1,442.35600556019637,-3.1673715864657255,0.5404232620765094,-4.935708311697541,7.986038907319913e-7,1.1007956029849768e-4
WBGene00008661,F10G8.1,F10G8.1,53.68252289607808,6.217993636713695,1.5088423432244653,3.7896561310004597,1.5085596984933526e-4,0.008457081676575615
WBGene00008698,F11D11.3,F11D11.3,48.236008120605035,-7.215652680656494,1.8162717454855037,-3.6974933389504154,2.1773893108702238e-4,0.01080324304366131
WBGene00008707,F11E6.3,F11E6.3,1193.697446930166,2.757623443708426,0.662880763737663,3.4057760719722547,6.59762701442624e-4,0.02356002351472831
WBGene00008799,F14E5.1,F14E5.1,100.06934433364412,-2.177474052563639,0.5403554865955332,-3.104389784459173,0.0019067195244137705,0.04651720694605206
