WBgeneID,wormbase_gseq,wikigene_name,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.CeMbio.to.PA14.wholeworm,Rep1.CeMbio.wholeworm,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep1.OP50.to.PA14.wholeworm,Rep1.OP50.wholeworm,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.CeMbio.to.PA14.wholeworm,Rep2.CeMbio.wholeworm,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep2.OP50.to.PA14.wholeworm,Rep2.OP50.wholeworm,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.CeMbio.to.PA14.wholeworm,Rep3.CeMbio.wholeworm,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine,Rep3.OP50.to.PA14.wholeworm
WBGene00000383,C17G10.4,cdc-14,10.3985920058148,10.7036451546827,10.407104601121,10.4178678871349,10.6411451557536,10.6711094135896,10.6664354665458,10.6974126867414,10.3990152475421,10.5861351990251,10.5369600431597,10.5175176416307,10.8317146087063,10.9016585740653,10.7954181527805,10.7423224717748,10.4654193183161,10.9446697861108,10.7901765146343,10.3974447138944,10.6780794753884,10.8994176635735,11.0835819965654
WBGene00000426,Y106G6E.5,ced-12,9.81489186599936,10.1557734848953,10.0049781270601,10.04450394788,9.76829955477173,9.85851994020145,10.1099492411016,9.86550158236024,10.0718859357189,10.3147294274776,10.0238310771303,9.98765865694635,9.6570538525401,10.0878596778487,10.054686489472,9.89801347413567,10.0024449570463,10.1305439689026,10.3605814466204,10.0098369464954,9.35156723358613,9.79898308434486,10.1246543448281
WBGene00000480,Y38C9A.2,cgp-1,10.7921219371186,11.3267770376868,11.3654925803673,10.6640411653078,11.5730796747158,12.5565461202927,12.0937381003877,11.9791449060798,10.5664872611703,11.3353114512281,11.1655968132107,10.5441778120007,11.6150919385447,13.9983961193749,12.6490081050476,11.4083265784942,10.6464618571558,11.2709766551855,11.0495131531273,10.5949090217671,10.7120387782275,12.4674675296184,11.9494100567847
WBGene00000516,T05A6.1,cki-1,8.46199213332579,7.57396077595169,7.77290581588719,8.61412513231502,9.76017827807713,8.34219677347123,8.52152964557086,9.21930661492609,8.87714721234325,8.31307337643416,8.3768875697394,8.12321026152157,9.35435947484499,9.36250202267859,8.66839981738108,8.94983889598132,8.60501150715302,8.47510868466444,7.99201489607167,8.1082123662603,9.06222617751342,8.07608976962807,8.55435990823596
WBGene00000562,F14H8.6,cng-1,5.27827332890115,6.28323122737004,6.52367064335873,5.42857392309108,5.83387177129155,7.44201486566556,7.114534999864,7.33891332997426,6.17497141321101,4.94233273742089,5.70341921402389,5.30152796961877,6.35239451365134,9.01575389757443,7.66747405817918,5.87294104627184,5.11390197673082,5.08890409070802,6.71851775596588,5.20932064457667,4.14887676724013,7.19550664294176,6.99811672525589
WBGene00000591,K08A8.3,coh-1,8.55861464010684,8.70488408054233,8.75307904926762,8.86520262946432,8.96583401990662,9.0803424401545,8.83701090567408,8.82615037980026,8.81040731523253,8.41984098412886,8.78321672437177,8.68460172879187,8.70695097366022,9.10513204511532,8.85455677928501,8.71251771912119,8.58520716830494,8.59609879755913,8.56691959861607,8.88206670781787,9.00074796936115,9.26781419683987,9.06912521433557
WBGene00000722,B0024.1,col-149,11.4554051305904,10.9866348302515,11.3059439215025,11.0374983469937,7.22060131756293,10.2581216598666,11.6265442799189,7.48112523687661,10.2457103001917,10.237731349647,9.89431504883913,12.9758433158112,9.88235725739696,9.33149430899812,10.6445254036535,8.03084541959469,12.7610969519956,10.9728273830394,12.3742668671736,12.9825076737676,10.3079765199584,11.1505904628573,11.6708369547997
WBGene00000748,C35B8.1,col-175,9.86065792437276,3.10042131065343,2.45406728948428,8.9738174061318,3.23691488151151,3.4093660298958,10.5795181537238,2.02207398006048,9.01966687017326,3.37075737034416,2.14753556605922,3.65649076305185,3.42192080722224,4.52337880828962,3.14032676630745,1.88139216957619,10.7930127954627,3.23591757030558,2.94183708659716,9.38681970506915,2.64394170953776,5.03215084209823,2.33175804455425
WBGene00000795,CD4.2,crn-2,8.65484543532747,9.50216864876601,8.93256577366718,8.68364523867157,9.15367757150443,10.0345951913213,9.53895163728689,9.21307336955788,8.62201893645338,9.15295113492672,8.88963555049937,8.52418185529432,9.26719381599566,11.4076577463371,10.4580960931958,8.84209855185569,8.4327824995066,8.55070746370259,8.59441300145898,8.56799763834979,8.83227164504662,9.85650838706712,9.77749936431784
WBGene00000796,C14A4.4,crn-3,10.8477899412984,10.8753096442024,10.8496056408506,10.8047968111141,10.4992543464702,10.929437418591,10.80894417562,10.8706779381478,11.0028859892313,11.2205058254236,10.8949984533099,10.9198556449637,10.4247623555579,10.7630472077553,10.7496645859854,10.8668935114902,10.9913702840491,10.9725801646082,10.853291112399,10.8719675080472,10.7199766811125,10.6150420214471,10.7405437310414
WBGene00000829,MTCE.21,,16.9690852633733,16.7635492566755,16.506205688859,16.7530603248947,16.4887189672973,16.510772132417,16.1891756227776,16.3695789225682,17.0534026253556,16.5460773291616,16.4280591224569,16.624771351896,16.6723432964009,16.2439270597295,16.0609703988974,16.3757449887513,16.7578207358378,16.9166935037988,16.5447604715503,16.6118027544525,16.4831614289109,16.458853994449,16.2156002139013
WBGene00000841,K08E7.7,cul-6,8.36467530484399,8.08905724702743,7.5889627760565,8.32950062325435,8.39648817391324,8.68581807562811,8.16227638368725,9.2458382174211,8.07459110169743,7.93911000793337,7.94255074173885,7.62524376682885,8.6060619466922,9.52649139799373,8.47808132040828,8.22209881536926,7.79462384009804,7.89088771158747,7.48389642049663,7.74331577101821,8.04646542803727,8.10384210437032,7.90603741743496
WBGene00001020,B0035.2,dnj-2,10.1603357781074,10.3866062985353,10.3347502420629,10.1377777134699,9.84245088810422,9.77276992611192,10.0694472582429,9.57667858015766,10.2706265431177,10.225684323514,10.0555625692761,10.5325313925377,10.1124113995505,10.1327023737847,10.0528441931596,9.73065994477326,10.490486616332,9.88492274371029,10.1347266803785,10.5110313271423,9.87355219921935,10.0344446230978,10.2425613647004
WBGene00001029,F38A5.13,dnj-11,12.013859338733,11.6499013068271,11.9892900289588,12.0075118186881,11.8863601067859,11.5611909443379,11.5250140560818,12.0416314340751,12.0950259916924,11.9822261042478,11.8139963124799,12.0634116804354,11.8967583128853,11.5159517614952,11.4844840445905,12.0284534201105,12.0715882568104,11.7937547873734,11.74786764646,12.0711253501493,11.9316685803381,11.5324144647958,11.3467919307979
WBGene00001035,T03F6.2,dnj-17,10.198599519962,9.9407309787359,9.92020218914237,10.0782621869469,10.0943719608408,9.64049477159712,9.7711223072375,9.84809867157136,10.030099081712,9.96508276731364,9.94347197998668,9.99843136676797,9.8483657763,9.93211765489746,9.80509920562833,9.75689945355927,9.99432003109803,10.0642072186918,9.88435615020766,10.0109691857707,10.1262835258027,9.73557785492988,9.63153248838378
WBGene00001040,T23B12.7,dnj-22,9.03646760489925,9.31847275342163,9.33658920408412,9.16013744453871,8.02578554824456,8.97138488176743,9.43985802223904,9.26582784451556,9.36571857072039,10.1536142147439,9.3843588102499,9.36902237928508,8.57579872714319,8.69255559976544,9.24296380707586,9.11879446079563,9.49838598791685,9.54547117179539,9.44131086311996,9.45483715653104,8.71507842897088,8.92415052602079,9.25821907649668
WBGene00001048,Y71F9B.16,dnj-30,9.3599568966308,9.55244583463054,9.11489655885917,9.24607418600322,9.13627000084846,9.15842113296046,9.17059555571062,9.21741402768385,9.42608164950724,9.60354823654237,9.25445656957392,9.23254714927627,8.93459056813997,9.05868662432141,9.0172980382119,9.03477503411086,9.35847639409734,9.50712770452445,9.53305353222122,9.25070565242892,9.31020046145196,9.21311688344232,9.23295055393391
WBGene00001058,R11E3.8,dpf-5,11.5830263987943,11.4722108934536,11.3086164243497,11.5655096468346,11.8994618408092,11.8279293119113,11.627304262772,11.4705461527377,11.4994619375201,11.7454779509619,11.5714273485189,11.3163149838006,11.6915043830013,12.0204776894435,11.6757664106885,11.5229057862014,11.3137627546316,11.6389164470359,11.3381489434028,11.3445559457303,11.7480102932083,11.9274461688035,11.7375182434083
WBGene00001149,K02A4.1,bcat-1,12.2433920258038,12.7213870044272,12.8291761652085,12.4179227267409,13.1895548238643,13.0209266358579,12.7823143306351,12.7991307075709,12.816999676397,12.2254545427003,12.7896697502924,12.4613575998015,12.7558400220603,13.2680383088831,12.8189811394036,12.6175167073121,12.2537529854041,12.5530307121666,12.7081323864624,12.4140969763895,12.9185129566716,12.5618815062651,12.9389384834039
WBGene00001155,T05G5.6,ech-6,13.201091287404,12.0139289532683,11.9433759177021,13.0794701056442,14.8121312386905,12.0859225325095,11.966876412043,14.4817835322868,13.1500464851568,12.1817881691577,12.0300278249892,12.8833631749753,14.582676760092,11.8730441484584,11.7488976535849,14.2478470099591,12.7525119203117,11.8692132116179,12.0246329730486,12.5336041257417,14.8018208977033,12.0967500850756,12.0493235486279
WBGene00001173,F55A8.2,egl-4,12.7195118778561,12.4862053722466,12.7717324745709,12.6756552058145,12.8112269223634,12.9415474963054,12.9556333411975,12.9960532561535,12.5281861592768,12.6167228738709,12.8189152399664,12.6024451291314,12.6696184972134,12.7682088304624,12.9428949184332,12.9528000993526,12.6065880151236,12.7121529735702,12.7772845353921,12.6305996842275,12.7860564575917,12.9810304219836,13.1169940037357
WBGene00001234,C47B2.5,eif-6,11.2527999727495,11.3333264604678,11.2386553398994,11.1197960634966,11.6536610369762,11.3857178899043,10.9578936126788,11.3981401780072,11.0787803744271,10.9806896631996,10.954817367581,10.9464732972192,11.3699556730848,11.9139482676722,11.3883509467839,11.3509298419013,10.8100336003592,11.0254024298882,10.9298987223998,10.8185939978688,11.6488446372185,11.4055763734444,10.8785695193087
WBGene00001248,F38A6.2,elp-1,8.54010555548945,8.10129818769851,7.48552730767659,8.4946995285395,8.96195927879808,8.29411962056243,7.95845852265361,8.50854550324174,8.47423454499357,7.80780001694405,7.96344090325117,8.07613589002628,8.5504826718995,8.27330744184672,7.82598202500897,8.50805960722028,8.12859941110327,7.8718840466906,7.991470863387,8.1247207394099,8.48307975132078,8.47869919394852,8.22820309189704
WBGene00001284,F54C8.3,emb-30,10.279946651036,10.0065442796825,10.259099812312,10.2181937514584,10.7537855267608,10.1508292644418,10.2572640188715,10.4188421560489,10.3695402494922,10.4789333300705,10.061676547896,10.2278531784777,10.8592159804465,10.3134441611613,10.1852570664047,10.4314307431474,10.2106620856783,9.88630658493146,10.1699920684948,10.2892201907498,10.839795820068,10.3036892554478,10.2718317468677
WBGene00001358,F22B5.1,evl-20,7.49472959846102,7.73544988920114,7.40385316058166,7.82181309343916,7.74655183962305,7.56517102592653,7.59898679223161,7.44294405132976,7.88333054238215,7.86941307372225,7.61383437159447,7.70815876877269,7.58721082979693,7.20981151054325,7.67564426792087,7.54103372165324,7.59634653502931,8.25965448858079,7.90636373922815,7.86909721978248,7.07845100040355,7.4532944388833,7.29746935881023
WBGene00001372,R09B3.1,exo-3,8.81347417148515,9.39148805130355,9.32216639057922,8.83322500744128,8.64801669638659,9.03520821107429,9.03133924225696,8.89353090769673,8.98981877049397,9.49808787448858,9.31373748538856,9.14347265619044,8.85364388073861,9.00399164226272,9.12632486483922,9.06434887826683,9.19265812720234,9.81646060925916,9.23723342059711,9.12610807988336,8.86992133871306,9.25077323684476,9.07234450841764
WBGene00001397,W06D12.3,fat-5,5.46757422598158,6.04516876519106,3.85081205130898,3.21153940849903,11.338492466406,3.82783499476878,5.09363615911312,10.387427511549,4.55234937182246,5.16993475360121,2.68091788557824,3.05031429871644,11.4604703639077,6.21452075358463,4.71698607908796,9.7893924636582,5.78626992327988,4.9615712015549,3.92855725106618,2.61133154850997,11.3233919118808,4.5080378275378,5.0714065437705
WBGene00001398,VZK822L.1,fat-6,12.4355608404528,12.8345487297057,12.1385888538127,11.8741263648013,13.8380943439727,12.7318772142664,11.8908435276493,12.8117361636297,12.0353865647937,12.501473791626,12.4206002682272,11.2854184812212,13.9604155060977,12.6876373865132,12.2311854986278,12.6691644238477,11.5929087910562,12.241553972426,11.884267310018,11.0771217306602,14.0995981154707,12.7887252157775,11.7885310582715
WBGene00001402,F21H12.5,fbf-2,9.10378630557097,9.63468178924155,9.29846045835068,9.09157116492125,8.06187941203864,8.59913413314337,9.16055546478894,9.23505418100969,9.3417178869629,9.6907971197469,9.14897631620333,9.34444007203664,8.43485565350379,8.55379897077744,9.00456130071968,9.19353339060549,9.42318707736446,9.37438897865531,9.50084758367527,9.37522391070087,8.16661563980191,8.85099885004686,8.86725821357636
WBGene00001431,F31D4.3,fkb-6,12.0162421269154,12.0816704203505,12.0696202963456,12.0425030994681,11.6920922572697,11.8662871498126,12.0571277750885,12.0181056323825,11.9724600363028,12.0885525313339,11.8115103013224,12.138004944261,11.7440019105916,11.7496486402242,11.8402319900154,12.0847965403646,12.1620781101938,12.1417810692718,11.9651335567918,12.2266836926571,11.6954115004581,11.9924022448261,11.6572089561674
WBGene00001439,F26D12.1,fkh-7,8.53347629026788,9.57646190439863,9.186718279341,8.80960655410913,9.56191422311026,9.54553643470256,9.78333826939086,9.38242228123054,8.49969638901061,9.39864494117566,8.86538227472962,8.99725080518209,9.52812421973828,10.0951618808373,10.130421659828,9.47450330101664,8.9564824180437,10.1012164127517,10.13200880869,9.16584386405258,9.8337421142995,10.2388331828227,10.7146825930532
WBGene00001441,K03C7.2,fkh-9,11.1144927225452,10.8266454440501,10.7362297845099,11.0385405605597,11.5078611632334,11.7011809500025,11.0553600658222,11.0498596459504,11.1460148365857,10.5939652691869,11.3998230070322,10.7791854305592,11.6762341095611,12.2017307776068,11.2207540473011,11.1824856776765,10.6741195745738,11.1387499883535,11.0807759692812,10.5877162147305,11.307672236963,11.5044628201626,11.5275720383171
WBGene00001496,F25H9.5,frm-10,10.3264218688585,10.5280277639414,10.462224902667,10.516518422585,10.6142390111465,10.8645633826896,10.5243682562027,10.7935308496356,10.4634942688407,10.6527867069588,10.3760386534448,9.98917554508089,10.4743484844113,10.9753863362793,10.8152146265455,10.460652113914,9.95538089056345,10.7090149223505,10.6291789598423,10.0226531479049,10.1441904234063,10.7353636130369,10.9540911671381
WBGene00001560,T22H6.6,gei-3,10.9009423244307,10.1166970940385,10.6049551047222,10.6499252510979,11.1721241019709,10.8291887193711,10.9060098564137,11.0238403034878,10.6754479707579,9.92676239432516,10.9095412969723,10.7761761262841,11.1024612136632,11.1138378168111,10.9302631166852,11.0205540754104,10.7693284551021,10.205832775848,10.8467845021423,10.6211625236346,10.7226584498225,10.5584235508632,10.9739004053008
WBGene00001561,W07B3.2,gei-4,11.6296841070203,11.8877079052023,11.7995744625653,11.5915745268645,11.8206527667133,12.2775135736351,11.7891006093042,11.5039335277558,11.5954647692611,11.8681698755507,11.5111841447217,11.3191066623887,11.7656998853762,12.1469307233589,12.0624216692159,11.6541381254442,11.2039879428395,12.0747888634439,11.7536413663319,11.3762258465242,11.773171902233,12.1410838345281,12.2121364904937
WBGene00001562,B0513.1,lin-66,10.7180900647153,10.5011613050272,10.148391808406,10.6668975937488,10.8319400491644,10.9958071370456,10.4802609661887,10.5108519133415,10.6253511617304,10.3852646935146,10.5104365644788,10.4504592291343,11.0956641619344,10.9367347592726,10.4999117740531,10.738787705893,10.4271756276014,10.444761477425,10.6317514600718,10.4128019485166,10.8235184281061,11.0000817745599,10.7213201623557
WBGene00001678,Y95B8A.5,gpa-16,9.31475090480145,8.93595273910202,9.40130933855294,8.95391587320957,7.95119972550781,8.83598038143672,9.27201211269065,9.10358171133763,9.19120464721117,9.43268785670055,9.20754348667378,9.2934638098862,8.21816746466449,8.78681545349276,8.88941456231382,9.12816953332172,9.27280706745679,9.17095841552347,9.38026492054354,9.33322895632331,7.86828049210998,9.16281426627891,8.63441974596916
WBGene00001743,K06H7.4,grp-1,9.02445653743362,9.13323905445632,9.22635870133585,8.95552498990004,8.68198223817139,9.69150182224741,9.61015838979521,9.82692080403395,8.86633956328661,9.06779749762386,9.25099898880463,9.09276891794528,9.41928989186768,10.2200474150285,9.67999719141227,9.40814757500124,9.11811531890929,8.83556229699657,8.80157393196178,9.30465048309598,8.5277819203788,9.48891382533913,9.37985529571241
WBGene00001763,F37B1.4,gst-15,4.82360707500477,5.6561638948865,5.67223911293148,5.10924565781061,6.28288712505255,5.14858063377613,5.2824871658898,5.46776206210697,4.78715346047227,5.54836137388223,5.33791858533107,4.64995957637768,5.29432563355786,6.1315536015622,5.74306023884151,5.28876868619,4.76309391224976,5.39977838511563,5.11439026175141,5.06029671527386,5.27573193892138,5.62815859237565,6.08466611354151
WBGene00001764,F37B1.5,gst-16,7.53036463818906,8.09660024201505,8.17258108030699,7.11252049303656,5.75600068741907,8.00961284599675,7.3224028271395,5.53218398959839,7.10929207991697,8.04220847674657,8.04202675136535,6.64520679593969,5.92793728024535,7.59149813564117,7.81664373470191,5.75697764253255,6.84578326213213,8.30774542605256,7.81271188217541,6.49344371504306,6.40098668007829,7.68733369426835,7.44840436049852
WBGene00001808,T10G3.6,gut-2,8.60535669559375,8.97452163192832,8.52340513278837,8.5060696239597,8.61605849989055,8.20954192722913,8.29597053205409,8.25974383760957,8.5613014158616,8.69184198620923,8.52304872651566,8.57471696128656,8.38223475342984,8.537569725159,8.24181484153024,8.43654117040232,8.58862911237745,9.21223815112251,8.90803291863413,8.62417715665103,8.84679010768559,7.96390375610892,8.19722740573195
WBGene00001817,Y50E8A.16,haf-7,9.60473827810345,9.72767197431237,8.95143161529207,9.31340966417003,9.8277647578877,10.3805583224609,9.75083805061264,10.2770927408235,9.27544695843122,9.6485015228073,9.13009303059718,9.1434938302733,9.73935291693157,10.9779624220079,9.80649125948312,9.44882794074434,8.967378396971,9.14583075391357,9.3397681149732,9.14675656781673,9.04946880332057,10.1411354478297,9.74357171971037
WBGene00001851,F38A6.3,hif-1,12.8591026531019,12.2960087408826,12.6048641871313,12.7459951051817,12.866625225327,12.98394352266,12.5680411105762,12.5176676532011,12.6731347566246,12.3558816131683,12.486649909259,12.5152213982466,12.7480394273882,12.7138570489046,12.715842962029,12.6127807199784,12.4309185651284,12.5200164572363,12.5222249413079,12.5118323484444,12.8638696004196,12.8739029563943,12.7720035103119
WBGene00001898,M163.3,his-24,10.6148371292241,11.0341015876259,10.3307679284164,9.97194224366249,12.1786641426959,10.4686125969598,10.3011930668195,11.3064377116521,10.1444110949585,9.76056540256402,10.9096123289386,10.6180015063147,12.3105691694089,11.1811465745819,10.8522625781532,11.5273708330678,10.0104729392876,11.3208258415511,10.7011578620276,10.2171889866444,12.8760745235666,11.5677422842316,10.7330589224414
WBGene00001945,F45E1.6,his-71,10.7217596421083,10.4746227642057,10.5853064285914,10.4971770958847,10.9598448379328,10.6482958194673,10.6458798660222,10.7575526871257,10.5518558715127,10.3290921591797,10.7947319149354,10.6156513921923,10.8641357381297,10.7207103186071,10.7910099367137,10.8232199759458,10.552097478939,10.9617943209113,10.5903739075702,10.4555699081173,11.0536654849031,10.8315174514911,10.8817256397052
WBGene00001983,E04A4.4,hoe-1,11.4737628044403,11.5048247316041,11.0299348254279,11.1941911573165,11.9763727991497,11.896939411445,11.4153421791107,12.326522521477,11.1758474687695,11.0257664061371,10.9735589448285,10.9960682726214,11.7465039828942,12.8952299083841,11.8312281025596,11.8066069968947,11.0831865119392,10.8126303564728,10.7247636452701,11.0243817770147,11.0423190708695,12.088178828225,11.2021324229153
WBGene00002094,C17C3.4,ins-11,4.14647926802793,4.77911643965768,4.96803671959136,4.1067022624435,4.48597815609317,5.27879067847301,5.13548545662419,4.75407415236569,4.58587731449561,4.90124060033598,4.24835681535169,4.30440973573935,4.62901301042276,5.34554893558346,5.05890863590928,4.49597422725394,4.44719830457542,4.89941031060031,4.960714855082,4.42277224309202,5.2254371705983,4.88015674940415,5.02979191445655
WBGene00002146,C09B8.1,ipp-5,9.56125806988549,9.17339296874709,9.31663931341186,9.48863262280643,10.1492360877095,9.68015379278688,9.29103525329814,9.62165091661563,9.18688175257343,8.91110632854235,9.66116202831858,9.17274397304193,9.90613299137903,9.7127064066153,9.46893424058524,9.50911283743541,9.11961487861613,8.41050086234434,8.84837732645672,9.18847772236036,9.66396926285329,9.42908070433256,9.22144109170782
WBGene00002183,T02G5.8,kat-1,12.7995751636646,12.2739236562805,12.3040623361809,12.6953996656926,13.3826045317495,12.366422831816,12.2719799019975,13.1738194448482,12.6785929793086,12.3547910586121,12.3130869409045,12.5362222180535,13.1578261647762,12.1034734261153,12.1176974527674,13.0051166203517,12.4596163548035,12.1929434509731,12.1751217010426,12.4163324642264,13.2219687512404,12.4873253490861,12.1847581065545
